experiment_order,experiment_id,experiment_name,or_fallback_k,semantic_weight,lexical_and_weight,lexical_or_weight,gold_view,question_id,strategy,k,evaluable_evidence,num_gold_evidence,num_gold_claims,evidence_hit_at_k,evidence_precision_at_k,evidence_recall_at_k,mrr_at_k,ap_at_k,claim_coverage_at_k,document_hit_at_k,page_hit_at_k,retrieved_relevant_evidence,retrieved_claims
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q015,hybrid,10,True,18,10,1.0,0.4,0.2222222222222222,1.0,0.16666666666666666,0.2,1.0,1.0,4,Q015-C01;Q015-C07
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q016,hybrid,1,True,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q016,hybrid,3,True,2,6,1.0,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,1.0,1.0,1,Q016-C05;Q016-C06
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q016,hybrid,5,True,2,6,1.0,0.4,1.0,0.3333333333333333,0.41666666666666663,1.0,1.0,1.0,2,Q016-C01;Q016-C02;Q016-C03;Q016-C04;Q016-C05;Q016-C06
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q016,hybrid,10,True,2,6,1.0,0.2,1.0,0.3333333333333333,0.41666666666666663,1.0,1.0,1.0,2,Q016-C01;Q016-C02;Q016-C03;Q016-C04;Q016-C05;Q016-C06
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q017,hybrid,1,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q017,hybrid,3,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q017,hybrid,5,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q017,hybrid,10,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q018,hybrid,1,True,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q018,hybrid,3,True,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q018,hybrid,5,True,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q018,hybrid,10,True,5,6,1.0,0.1,0.2,0.1111111111111111,0.02222222222222222,0.5,1.0,1.0,1,Q018-C01;Q018-C02;Q018-C03
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q019,hybrid,1,True,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q019,hybrid,3,True,6,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q019,hybrid,5,True,6,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q019,hybrid,10,True,6,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q020,hybrid,1,True,22,14,1.0,1.0,0.045454545454545456,1.0,0.045454545454545456,0.21428571428571427,1.0,1.0,1,Q020-C01;Q020-C03;Q020-C04
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q020,hybrid,3,True,22,14,1.0,0.3333333333333333,0.045454545454545456,1.0,0.045454545454545456,0.21428571428571427,1.0,1.0,1,Q020-C01;Q020-C03;Q020-C04
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q020,hybrid,5,True,22,14,1.0,0.2,0.045454545454545456,1.0,0.045454545454545456,0.21428571428571427,1.0,1.0,1,Q020-C01;Q020-C03;Q020-C04
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q020,hybrid,10,True,22,14,1.0,0.2,0.09090909090909091,1.0,0.05454545454545454,0.5,1.0,1.0,2,Q020-C01;Q020-C03;Q020-C04;Q020-C06;Q020-C07;Q020-C08;Q020-C09
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q021,hybrid,1,True,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q021,hybrid,3,True,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q021,hybrid,5,True,5,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q021,hybrid,10,True,5,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q022,hybrid,1,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q022,hybrid,3,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q022,hybrid,5,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q022,hybrid,10,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q023,hybrid,1,True,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q023,hybrid,3,True,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q023,hybrid,5,True,1,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q023,hybrid,10,True,1,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q024,hybrid,1,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,Q024-C01
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q024,hybrid,3,True,1,1,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1,Q024-C01
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q024,hybrid,5,True,1,1,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,Q024-C01
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q024,hybrid,10,True,1,1,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1,Q024-C01
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q025,hybrid,1,True,6,8,1.0,1.0,0.16666666666666666,1.0,0.16666666666666666,0.25,1.0,1.0,1,Q025-C04;Q025-C05
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q025,hybrid,3,True,6,8,1.0,0.3333333333333333,0.16666666666666666,1.0,0.16666666666666666,0.25,1.0,1.0,1,Q025-C04;Q025-C05
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q025,hybrid,5,True,6,8,1.0,0.4,0.3333333333333333,1.0,0.2333333333333333,0.375,1.0,1.0,2,Q025-C04;Q025-C05;Q025-C06
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q025,hybrid,10,True,6,8,1.0,0.3,0.5,1.0,0.31666666666666665,0.625,1.0,1.0,3,Q025-C04;Q025-C05;Q025-C06;Q025-C07;Q025-C08
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q026,hybrid,1,True,26,28,1.0,1.0,0.038461538461538464,1.0,0.038461538461538464,0.5,1.0,1.0,1,Q026-C04;Q026-C05;Q026-C18;Q026-C19;Q026-C20;Q026-C21;Q026-C22;Q026-C23;Q026-C24;Q026-C25;Q026-C26;Q026-C27;Q026-C30;Q026-C31
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q026,hybrid,3,True,26,28,1.0,0.3333333333333333,0.038461538461538464,1.0,0.038461538461538464,0.5,1.0,1.0,1,Q026-C04;Q026-C05;Q026-C18;Q026-C19;Q026-C20;Q026-C21;Q026-C22;Q026-C23;Q026-C24;Q026-C25;Q026-C26;Q026-C27;Q026-C30;Q026-C31
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q026,hybrid,5,True,26,28,1.0,0.2,0.038461538461538464,1.0,0.038461538461538464,0.5,1.0,1.0,1,Q026-C04;Q026-C05;Q026-C18;Q026-C19;Q026-C20;Q026-C21;Q026-C22;Q026-C23;Q026-C24;Q026-C25;Q026-C26;Q026-C27;Q026-C30;Q026-C31
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q026,hybrid,10,True,26,28,1.0,0.1,0.038461538461538464,1.0,0.038461538461538464,0.5,1.0,1.0,1,Q026-C04;Q026-C05;Q026-C18;Q026-C19;Q026-C20;Q026-C21;Q026-C22;Q026-C23;Q026-C24;Q026-C25;Q026-C26;Q026-C27;Q026-C30;Q026-C31
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q027,hybrid,1,True,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,Q027-C01;Q027-C02;Q027-C03;Q027-C04
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q027,hybrid,3,True,1,4,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1,Q027-C01;Q027-C02;Q027-C03;Q027-C04
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q027,hybrid,5,True,1,4,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,Q027-C01;Q027-C02;Q027-C03;Q027-C04
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q027,hybrid,10,True,1,4,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1,Q027-C01;Q027-C02;Q027-C03;Q027-C04
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q028,hybrid,1,True,14,11,1.0,1.0,0.07142857142857142,1.0,0.07142857142857142,0.18181818181818182,1.0,1.0,1,Q028-C08;Q028-C09
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q028,hybrid,3,True,14,11,1.0,1.0,0.21428571428571427,1.0,0.21428571428571427,0.5454545454545454,1.0,1.0,3,Q028-C01;Q028-C02;Q028-C03;Q028-C05;Q028-C08;Q028-C09
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q028,hybrid,5,True,14,11,1.0,0.6,0.21428571428571427,1.0,0.21428571428571427,0.5454545454545454,1.0,1.0,3,Q028-C01;Q028-C02;Q028-C03;Q028-C05;Q028-C08;Q028-C09
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q028,hybrid,10,True,14,11,1.0,0.4,0.2857142857142857,1.0,0.24603174603174605,0.5454545454545454,1.0,1.0,4,Q028-C01;Q028-C02;Q028-C03;Q028-C05;Q028-C08;Q028-C09
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q029,hybrid,1,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,Q029-C01
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q029,hybrid,3,True,1,1,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1,Q029-C01
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q029,hybrid,5,True,1,1,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,Q029-C01
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q029,hybrid,10,True,1,1,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1,Q029-C01
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q030,hybrid,1,True,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q030,hybrid,3,True,5,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q030,hybrid,5,True,5,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q030,hybrid,10,True,5,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q031,hybrid,1,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q031,hybrid,3,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q031,hybrid,5,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
4,or30_recommended_w1_1_02,Recomendado inicial,30,1.0,1.0,0.2,expanded,Q031,hybrid,10,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
