question_id,evidence_id,chunk_id,doc_id,page_num,source,lang,evidence_text,relevance_grade,covered_claim_ids,original_covered_claim_ids,review_status,decision,confidence,evidence_origin,retrieved_by,source_content_sha256,evidence_text_sha256,source_exists_in_docs,ingestion_gap,claim_text_changed_since_machine_judgment,needs_human_revalidation,status,reviewer_type,adjudication_status,review_notes
Q015,Q015-E0046,p071_c00,prostata_es_gepac_guia-cancer-de-prostata_2020,71,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_gepac_guia-cancer-de-prostata_2020.pdf,es,Efectos secundarios Los principales posibles efectos secundarios de la prostatectomía radical son la incontinencia urinaria (falta de control de la vejiga) e impotencia (el no poder lograr erecciones).,3,Q015-C01,Q015-C01,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot;semantic_search_persisted,e52fe46b28c2c73ed96209d6bfa95e3e26e140446afce40ff8a9587e874a2615,a5bd41957219540fc4f01cba2a27e1e8802b0e8960bead14496df271581ce24f,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q015,Q015-E0048,p073_c00,prostata_es_gepac_guia-cancer-de-prostata_2020,73,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_gepac_guia-cancer-de-prostata_2020.pdf,es,"Después de esta operación, la capacidad de lograr erecciones depende de la edad, la capacidad que tenía usted de lograr erecciones antes de la operación, y si se cortaron los nervios.",3,Q015-C02;Q015-C03,Q015-C02;Q015-C03,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,5ceb478c74e56292d04781594f8a78991251a65fda02743c4e970c3601fd3ac9,0294b84af39ca5585ecf248174c6697598ec2530d74fed1235c9c5268e777ec2,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q015,Q015-E0050,p074_c00,prostata_es_gepac_guia-cancer-de-prostata_2020,74,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_gepac_guia-cancer-de-prostata_2020.pdf,es,"Si su capacidad para lograr erecciones regresa después de la cirugía, esto a menudo ocurre lentamente.",3,Q015-C04;Q015-C05;Q015-C06,Q015-C04;Q015-C05;Q015-C06,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,16b71d051954ad22b0466282b37fa2b8e31ececb5317f348a073c4e0203501e1,c22cea242832fe8fb09fc944221d09632743ff9056e8d39f5a95f88244efdc44,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q015,Q015-E0054,p085_c00,prostata_es_gepac_guia-cancer-de-prostata_2020,85,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_gepac_guia-cancer-de-prostata_2020.pdf,es,"Problemas de erección, incluyendo impotencia: después de varios años, la tasa de impotencia después de la radiación es aproximadamente la misma que después de la cirugía.",3,Q015-C07,Q015-C07,machine_only_unreviewed,accept_provisional,high,database_chunk,lexical_claim_snapshot,6f28cc5b772bc926635bcc50230b0a96169ca92614912cb4cf6afed1898d11bf,2670f4ec40dd5ffe06de29646847b2c70b48be89ebec5c0fd84853e6a751d8bf,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q015,Q015-E0055,p085_c01,prostata_es_gepac_guia-cancer-de-prostata_2020,85,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_gepac_guia-cancer-de-prostata_2020.pdf,es,"lo general, los problemas de erección no ocurren inmediatamente después de administrarse la radioterapia, sino que se desarrollan lentamente en el transcurso de uno o más años.",3,Q015-C07,Q015-C07,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search,6df1604da52c92e43e55185b46db381ffdf5c91da50b391bf5673b53aa239683,45f4dc868d79db7dec545af0863b2222204b54344c017866e713c552e81a3151,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q015,Q015-E0056,p086_c00,prostata_es_gepac_guia-cancer-de-prostata_2020,86,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_gepac_guia-cancer-de-prostata_2020.pdf,es,"Al igual que en la cirugía, mientras más avanzada sea su edad, mayor será la probabilidad de tener problemas de erección.",3,Q015-C07,Q015-C07,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;lexical_claim_snapshot,f861dac796979d6dd70e7b3ebee40af7dc0189b7cb1b63b56952512170233a7b,576021ceee3ce38c33be68715d7a6fe827e64c2073403c0a52a5da9549dd9961,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q015,Q015-E0057,p091_c00,prostata_es_gepac_guia-cancer-de-prostata_2020,91,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_gepac_guia-cancer-de-prostata_2020.pdf,es,"Problemas de erección: algunos estudios han encontrado que las tasas de problemas con erecciones son menores después de la braquiterapia, pero otros estudios han encontrado que las tasas no son menores que con la radioterapia externa o la cirugía.",3,Q015-C07,Q015-C07,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;lexical_claim_snapshot,271642e3e223095c866160049171ab1a40f3df6fa065be2038e8a6927452513d,87e036ca8ead203eeeb158ba55fafb7431006dcdbc9ee9a977381f546fc48844,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q015,Q015-E0064,p011_c01,prostata_es_seom_cancer-prostata_2025,11,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_SEOM_cancer-prostata_2025.pdf,es,"Las complicaciones más frecuentes de este tipo de cirugía son la incontinencia urinaria y la disfunción eréctil, que suelen aparecer inmediatamente después de la cirugía con opción de mejorar con el paso del tiempo (unos 12 y 18 meses, respectivamente).",3,Q015-C10,Q015-C10,machine_only_unreviewed,accept_provisional,high,database_chunk,document_exact_claim;document_question_search;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,339dbaabf1342ff58a2bfda6ad346a3cc660c567ee176df536547fffc96929f1,c9db88453b1ff191600f95fa1ec0ae751035223d499f3fa19860ab1fa2ab68ff,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q015,Q015-E0076,p016_c00,prostata_es_seor_guia-para-pacientes_v1,16,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_seor_guia-para-pacientes_v1.pdf,es,"Sin embargo, los riesgos de problemas de erección y dificultad para retener la orina (incontinencia) parecen ser casi los mismas que para las prostatectomías abiertas.",3,Q015-C07,Q015-C07,machine_only_unreviewed,accept_provisional,high,database_chunk,existing_gold_db_chunk;gold_document_verification;semantic_search_persisted,010f63b843d31a34ddf5d6de03ee791fa403316d1e2b1b35d1bf00f381a9f564,d3797a96850719d7407e1ec58071450998d16ad199a3f0b2a9bbf10e775f3295,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q015,Q015-E0086,,prostata_es_seom_cancer-prostata_2025,11,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_SEOM_cancer-prostata_2025.pdf,es,"Las complicaciones más frecuentes de este tipo de cirugía son la incontinencia urinaria y la disfunción eréctil, que suelen aparecer inmediatamente después de la cirugía con opción de mejorar con el paso del tiempo (unos 12 y 18 meses, respectivamente).",3,Q015-C10;Q015-C01,Q015-C10;Q015-C01,human_reviewed,accept,human_confidence_not_recorded,document_only,document_claim_search,7612c3ddd98ad20f99bad3b5bdb85a9131162c9044ffea41b5f63e79b9a12d1a,c9db88453b1ff191600f95fa1ec0ae751035223d499f3fa19860ab1fa2ab68ff,true,true,false,false,human_reviewed_single_reviewer,single_human_reviewer,not_adjudicated,La evidencia apoya este claim.
Q016,Q016-E0014,p098_c00,general_es_pfizer_manual-pacientes_2007,98,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_pfizer_manual-pacientes_2007.pdf,es,"INTRODUCCIÓN Mantener un estado nutritivo equilibrado ayuda, sin duda, a sobrellevar mejor la quimioterapia y tener mayor sensación de bienestar.",3,Q016-C01;Q016-C04;Q016-C03;Q016-C02;Q016-C05,Q016-C01;Q016-C04;Q016-C03;Q016-C02;Q016-C05,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;document_exact_claim;existing_gold_db_chunk;lexical_claim_snapshot;lexical_question_snapshot,b4e9c5cfc048a67f749eff4b570bf6cd2e2382b155bd9c465d69a1bc90e82880,c1264a93e4093a1154d1d0d71c7afacb8b1993fc2d647828151f479a3d2933cf,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q016,Q016-E0015,p098_c01,general_es_pfizer_manual-pacientes_2007,98,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_pfizer_manual-pacientes_2007.pdf,es,"minuir los efectos adversos de los tratamientos, se recomienda seguir una dieta baja en grasas, es decir, de fácil digestión, el día anterior a la quimioterapia, durante los días de tratamiento y los dos o tres días posteriores, pasando progresivamente a la dieta habitual.",3,Q016-C05,Q016-C05,human_reviewed,accept,human_confidence_not_recorded,database_chunk,existing_gold_db_chunk;lexical_claim_snapshot;lexical_question_snapshot;semantic_search_persisted,3e9d663ee030cfdaf6258f0dadc4462109109a81f39107e3d7279cea6ae6cb55,aa51190ded420d22406481ed0b1dac4f855f9d5bea759b264eaf33c320de9e1c,true,false,false,false,human_reviewed_single_reviewer,single_human_reviewer,not_adjudicated,La evidencia apoya este claim.
Q016,Q016-E0043,,general_es_pfizer_manual-pacientes_2007,98,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_pfizer_manual-pacientes_2007.pdf,es,"En los casos de inapetencia o mala digestión, se puede fraccionar la dieta en unas seis tomas diarias (comidas frecuentes y de poco volu- men) sin que sea necesario realizar las tradicionales tres comidas prin- cipales.",3,Q016-C06,Q016-C06,human_reviewed,accept,human_confidence_not_recorded,document_only,document_claim_search,9a84c5b346882fcf9b055cb29083c4c58fcb35e56d3b6b792b56e39c417f1856,9a84c5b346882fcf9b055cb29083c4c58fcb35e56d3b6b792b56e39c417f1856,true,true,false,false,human_reviewed_single_reviewer,single_human_reviewer,not_adjudicated,La evidencia apoya este claim.
Q016,Q016-E0044,,general_es_pfizer_manual-pacientes_2007,98,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_pfizer_manual-pacientes_2007.pdf,es,"Para evitar o disminuir los efectos adversos de los tratamientos, se recomienda seguir una dieta baja en grasas, es decir, de fácil digestión, el día anterior a la quimioterapia, durante los días de tra- tamiento y los dos o tres días posteriores, pasando progresivamente a la dieta habitual.",3,Q016-C05,Q016-C05,human_reviewed,accept,human_confidence_not_recorded,document_only,document_claim_search,4c0953bf40ca1942e347f843fe5c37c38d9563b1a98dffa89ae631ecd89c7712,4c0953bf40ca1942e347f843fe5c37c38d9563b1a98dffa89ae631ecd89c7712,true,true,false,false,human_reviewed_single_reviewer,single_human_reviewer,not_adjudicated,La evidencia apoya este claim.
Q016,Q016-E0045,,general_es_pfizer_manual-pacientes_2007,98,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_pfizer_manual-pacientes_2007.pdf,es,"Para prevenir los efectos secundarios digestivos de los tratamientos (náuseas, vómitos, etc.) es aconsejable comer una, dos o tres horas antes de la quimio o radioterapia.",3,Q016-C04,Q016-C04,human_reviewed,accept,human_confidence_not_recorded,document_only,gold_document_verification,e4cfc8d2bfef81acef20ce67f2660f67d9a887ec4002a27deeb187526a2a6b9f,e68a068e0869f4c4d52bda0408fd4eecba66395baf49e758a4a8a45fb4680db9,true,true,false,false,human_reviewed_single_reviewer,single_human_reviewer,not_adjudicated,La evidencia apoya este claim.
Q016,Q016-E0046,,general_es_pfizer_manual-pacientes_2007,98,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_pfizer_manual-pacientes_2007.pdf,es,"Para prevenir los efectos secundarios digestivos de los tratamientos (náuseas, vómitos, etc.) es aconsejable comer una, dos o tres horas antes de la quimio o radioterapia.",3,Q016-C04,Q016-C04,human_reviewed,accept,human_confidence_not_recorded,document_only,document_question_search,5396ded755300ce0139b09d9cc87c27b4587a9a9bab45e74b544a0413aa3b4bb,e68a068e0869f4c4d52bda0408fd4eecba66395baf49e758a4a8a45fb4680db9,true,true,false,false,human_reviewed_single_reviewer,single_human_reviewer,not_adjudicated,La evidencia apoya este claim.
Q017,Q017-E0006,p073_c01,mama_es_esmo_guia-para-pacientes_v1,73,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"ad de obtener nutrientes para el crecimiento TERAPIA ENDOCRINA Tipo de terapia anticancerosa que reduce el suministro de hormonas a los cánceres de mama dependientes de receptores hormonales TINNITUS Audición de un sonido (como un timbrazos, chillidos o zumbidos) cuando no hay sonido externo presente TOMOGRAFÍA COMPUTARIZADA (TC) Exploración que usa radiografías y una computadora para crear imágenes detalladas del interior del cuerpo TOMOGRAFÍA POR",3,Q017-C01,Q017-C01,machine_only_unreviewed,accept_provisional,high,database_chunk,document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,1ab792f20ae3d344731fe1a52fed093b4a6756d01c528824dc8b6f12ccb6b731,141d099785ac30741be85da6d5d87d14bad1a83eced42a4ff8c15c0a97607dac,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q018,Q018-E0012,p011_c03,mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,11,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_NCCN_clinical-practice-guidelines-in-oncology_2024.pdf,en,"50-Gene Assay (PAM50) The 50-gene assay (PAM-50) risk of recurrence (ROR) score stratifies patients with HR-positive disease into high-, medium-, and low-",3,Q018-C01;Q018-C03,Q018-C01;Q018-C03,machine_only_unreviewed,accept_provisional,medium,database_chunk,existing_gold_db_chunk;lexical_claim_snapshot,4ca6df505d1b83f6abd1983bb8c89eb245aa4bda84622e38d582088f514ee4f3,5309ee6b6864730eea9779bb509e5ba0117af9041e9dc8a9bab6e292cd989e25,true,false,true,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q018,Q018-E0013,p011_c04,mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,11,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_NCCN_clinical-practice-guidelines-in-oncology_2024.pdf,en,"50-Gene Assay (PAM50) The 50-gene assay (PAM-50) risk of recurrence (ROR) score stratifies patients with HR-positive disease into high-, medium-, and low-risk groups.",3,Q018-C01;Q018-C02;Q018-C03,Q018-C01;Q018-C02;Q018-C03,machine_only_unreviewed,accept_provisional,high,database_chunk,document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,1af9849bae0dc1c0fb2ab41e50ae35ec2639154c76486aad7237dc4673dc39ea,11197dcfcc36fe034759dbac26b93e9b506b73e8df3ac6a5d07486272ca077e8,true,false,true,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q018,Q018-E0023,p010_c00,mama_en_seom-geicam-solti_clinical-guidelines-early-stage-breast-cancer_2022,10,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-early-stage-breast-cancer_2022.pdf,en,"- Different genetic signatures have been evaluated in core needle biopsy before neoadjuvant therapy, as good predictors of response to neoadjuvant therapy, especially PAM50 ROR score, although this approach is currently considered experimental (II, C) [88].",3,Q018-C04,Q018-C04,machine_only_unreviewed,accept_provisional,medium,database_chunk,document_claim_search;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,bbadbadc5de5febbb1348db0e67e506493cbec72c7d15d9e4f8b056b20118a8f,f6deadc7b89d147d16d2a7aeb70d5bbb4bf31e7f3ce5ff4fd5f89f6d194c5dcd,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q018,Q018-E0032,p038_c00,mama_es_hureinasofia_protocolo-cancer-mama_2021,38,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_HUReinaSofia_protocolo-cancer-mama_2021.pdf,es,"En nuestro hospital realizamos PAM50 (Prosigna): este test mide la expresión de 50 genes específicamente seleccionados, sobre material incluido en parafina y fijado en formol.",3,Q018-C05,Q018-C05,machine_only_unreviewed,accept_provisional,high,database_chunk,document_exact_claim;document_question_search;existing_gold_db_chunk;lexical_claim_snapshot;lexical_question_snapshot,bb021c0e628e6c24b3b6936cc358ddfbc0d1bb4bd337e6ba530af0dde838ea85,f412dd1a0d5970e7230734aa30384ded4cb0e3293ca1a3a0ac87fae34d10ae6b,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q018,Q018-E0033,p038_c01,mama_es_hureinasofia_protocolo-cancer-mama_2021,38,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_HUReinaSofia_protocolo-cancer-mama_2021.pdf,es,"Identifica subtipos intrínsecos de tumor y ofrece información pronóstica individualizada, determinando un Riesgo de Recurrencia (ROR) a 10 años, lo cual permite identificar pacientes con enfermedad luminal que no necesitan poliquimioterapia adyuvante (dado su bajo riesgo de recidiva a 10 años sin ella) y también pacientes con enfermedad luminal que no necesitan terapia endocrina más allá de 5 años (dado su bajo riesgo de recidiva tardía).",3,Q018-C06,Q018-C06,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;existing_gold_db_chunk;lexical_claim_snapshot,d883cd2b9c1fa51fd5183488eff20b18a1abd3fc49dd4d639b451634656ad91b,8e6036dd9ce777a25650060d7404ce8eab88a5fb825e518bb6681f88a8209154,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q018,Q018-E0055,,mama_es_hureinasofia_protocolo-cancer-mama_2021,38,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_HUReinaSofia_protocolo-cancer-mama_2021.pdf,es,"En nuestro hospital realizamos PAM50 (Prosigna): este test mide la expresión de 50 genes específicamente seleccionados, sobre material incluido en parafina y fijado en formol.",3,Q018-C05,Q018-C05,human_reviewed,accept,human_confidence_not_recorded,document_only,gold_document_verification,70e2c34317f0e042dafc54e64df62b3a1b9680aec72652f4dc5d29ad6b015ac0,f412dd1a0d5970e7230734aa30384ded4cb0e3293ca1a3a0ac87fae34d10ae6b,true,true,false,false,human_reviewed_single_reviewer,single_human_reviewer,not_adjudicated,La evidencia apoya este claim.
Q019,Q019-E0024,p052_c00,mama_es_esmo_guia-para-pacientes_v1,52,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Deberá informar a su médico si experimenta sangrado o secreción vaginal y trastornos visuales. Su médico puede ayudarle a controlar los sofocos, el aumento de la sudoración y las náuseas.",3,Q019-C05,Q019-C05,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot;lexical_question_snapshot,2b30bb8a95aae005daa7ffc5c4e03b1409c7052ae08f153bb5db88af0ab57577,25d07a885b5985b12d180ea22a48c7c386352492631bcf05de7a16de5032fbcd,true,false,true,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q019,Q019-E0034,p073_c00,mama_es_esmo_guia-para-pacientes_v1,73,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Incluye el esófago, el estómago y los intestinos SUBCUTÁNEO Debajo de la piel SUPRESIÓN DE LA FUNCIÓN OVÁRICA Tratamiento que detiene o disminuye la cantidad de estrógeno producida por los ovarios TALAZOPARIB Nuevo tipo de terapia dirigida que inhibe la PARP TAMOXIFENO Tipo de terapia endocrina que bloquea los efectos de la hormona estróge",3,Q019-C04,Q019-C04,machine_only_unreviewed,accept_provisional,high,database_chunk,existing_gold_db_chunk;lexical_claim_snapshot,5835636d827f177ab0d51817998b45a68df4c808af28b43f848c858af3e9636b,920d495cc39888e6d9dca2b9535f7d56daf66bbc8934ed61bff13a84135f9fee,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q019,Q019-E0035,p073_c01,mama_es_esmo_guia-para-pacientes_v1,73,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,nuye la cantidad de estrógeno producida por los ovarios TALAZOPARIB Nuevo tipo de terapia dirigida que inhibe la PARP TAMOXIFENO Tipo de terapia endocrina que bloquea los efectos de la hormona estrógeno en la mama TAXANO Clase de quimioterapia que incluye paclitaxel y docetaxel TERAPIA DIRIGIDA Tipo más reciente de medicamento que funciona bloqueando las señales que le indican a las células cancerosas que crezcan o interfiriendo con su capacidad de obtener nutrientes para el crecimiento TERAPIA ENDOCRINA Tipo de terapia anticancerosa que reduce el suministro de hormonas a los cánceres de mama,3,Q019-C04,Q019-C04,machine_only_unreviewed,accept_provisional,high,database_chunk,existing_gold_db_chunk;lexical_claim_snapshot,1ab792f20ae3d344731fe1a52fed093b4a6756d01c528824dc8b6f12ccb6b731,bd07002609708819ee45205c5b044e92020cdaa9debca824321054660a649d7e,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q019,Q019-E0049,p013_c01,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,13,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,es,Trombosis venosa profunda (TVP) o tromboembolismo pulmonar puede ser un efecto secundario de tamoxifeno y con menor frecuencia de Ios inhibidores de la aromatasa.,3,Q019-C01,Q019-C01,machine_only_unreviewed,accept_provisional,high,database_chunk,document_exact_claim;existing_gold_db_chunk;lexical_claim_snapshot,a88a9cfa3eca48d5b6c2cc1a417e64ed938b4db01ed1eea1736a99886645fb9c,d31df83b115d4b735202ac29ea32de2b5b01b121f11246c0a1d9b36ff4d0912b,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q019,Q019-E0050,p013_c02,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,13,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,es,Si ocurre un episodio de TVP se recomienda suspender el tamoxifeno y remitir al oncólogo para valorar un posible cambio de tratamiento o su mantenimiento.,3,Q019-C02,Q019-C02,machine_only_unreviewed,accept_provisional,high,database_chunk,document_exact_claim;existing_gold_db_chunk;lexical_claim_snapshot,62c3e4171167d181d28e764cf9a835532c35b24ed749223f9e7886c4c6b9d92d,0ed76ae0cdd0333de837126558a823410a31e79a5748b8c6797eac7e6e8b7f42,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q019,Q019-E0051,p014_c00,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,14,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,es,"Aunque poco frecuente, el tamoxifeno puede aumentar el riesgo de cataratas.",3,Q019-C03,Q019-C03,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,710238cafd47c90ad525cb8ab8a5205627585b2478772e16ad1d7f38a8377e90,d892bd1f50171661a9a3e3bc74d9476f89f4a090ae2f7f9ec85c4c89be1600ac,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q019,Q019-E0067,,mama_es_esmo_guia-para-pacientes_v1,73,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Incluye el esófago, el estómago y los intestinos SUBCUTÁNEO Debajo de la piel SUPRESIÓN DE LA FUNCIÓN OVÁRICA Tratamiento que detiene o disminuye la cantidad de estrógeno producida por los ovarios TALAZOPARIB Nuevo tipo de terapia dirigida que inhibe la PARP TAMOXIFENO Tipo de terapia endocrina que bloquea los efectos de la hormona estrógeno en la mama TAXANO Clase de quimioterapia que incluye paclitaxel y docetaxel TERAPIA DIRIGIDA Tipo más reciente de medicamento que funciona bloqueando las señales que le indican a las células cancerosas que crezcan o interfiriendo con su capacidad de obtene",3,Q019-C04,Q019-C04,human_reviewed,accept,human_confidence_not_recorded,document_only,document_exact_claim;gold_document_verification,1112520512c2fb7df49db1b7f16bd2812b8c80f258347dc9541cdbf427f646ab,72cf010d1c0bd3723c02570d58b6b847e36cbeb82b1331d639c5f3619d644585,true,true,false,false,human_reviewed_single_reviewer,single_human_reviewer,not_adjudicated,La evidencia si apoya el claim.
Q019,Q019-E0069,,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,13,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,es,Trombosis venosa profunda (TVP) o tromboembolismo pulmonar puede ser un efecto secundario de tamoxifeno y con menor frecuencia de Ios inhibidores de la aromatasa.,3,Q019-C01,Q019-C01,human_reviewed,accept,human_confidence_not_recorded,document_only,gold_document_verification,bc1163dba46eb8c092851ed906bbb601dcf9136d9cc7affcee557baf52718aeb,d31df83b115d4b735202ac29ea32de2b5b01b121f11246c0a1d9b36ff4d0912b,true,true,false,false,human_reviewed_single_reviewer,single_human_reviewer,not_adjudicated,La evidencia apoya este claim.
Q020,Q020-E0032,p012_c03,mama_en_seom-geicam-solti_clinical-guidelines-early-stage-breast-cancer_2022,12,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-early-stage-breast-cancer_2022.pdf,en,Patients on tamoxifen treatment will require age-appropriate gynecological screening.,3,Q020-C15,Q020-C15,machine_only_unreviewed,accept_provisional,high,database_chunk,document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,6e354950e3ef9d41279ef64db1ab4afce11fffe0011f0534f4ab599f4fb62867,c61aa695578a11f79bcfa6ce5612705e0f5ac7e572532424981cb73912ef3d60,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q020,Q020-E0047,p041_c01,mama_es_esmo_guia-para-pacientes_v1,41,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Su médico podrá ayudarle a prevenir o controlar las náuseas, vómitos o estreñimiento.",3,Q020-C14,Q020-C14,human_reviewed,accept,human_confidence_not_recorded,database_chunk,lexical_claim_snapshot,f8452f7949cfa0e3b6919f3cc1381d5b4f724b80ad959d2273513c25aff1b7e9,73abf1ed6a016a340a7e40cd1bb86c963ff61a807f8b992d1ad589b3b66e517f,true,false,false,false,human_reviewed_single_reviewer,single_human_reviewer,not_adjudicated,La evidencia si apoya el claim.
