question_id,question,strategy,rank,original_rank,doc_id,chunk_id,page_num,chunk_lang,raw_distance,raw_score,semantic_rank,lexical_rank,semantic_distance,lexical_score,ts_config,rrf_k,candidate_depth,detector_name,detected_language,language_confidence,language_confidence_margin,postgres_ts_config,language_supported,fallback_to_simple,language_note,lexical_query_mode,lexical_and_candidates,lexical_or_candidates_added,lexical_or_fallback_used
Q001,¿Qué es la astenia?,semantic,1,1,general_es_gepac_guia-toxicidad-quimioterapia_v1,p009_c00,9,es,0.5069648623466492,,1.0,,0.5069648623466492,,,,100,lingua,ca,0.46487836440664815,0.18713738947308517,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,,,,
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,56,56,mama_es_novartis_guia-pacientes-CM_2025,p030_c01,30,es,,0.011764705882352941,,25.0,,0.90000004,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,or_fallback,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,57,57,mama_es_esmo_guia-para-pacientes_v1,p047_c01,47,es,,0.011627906976744186,26.0,,0.5945232744088714,,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,58,58,mama_es_seom_cancer-mama_2025,p013_c01,13,es,,0.011627906976744186,,26.0,,0.90000004,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,or_fallback,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,59,59,mama_es_hureinasofia_protocolo-cancer-mama_2021,p095_c00,95,es,,0.011494252873563218,27.0,,0.5973703741243591,,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,60,60,mama_es_seom_cancer-mama_2025,p021_c00,21,es,,0.011494252873563218,,27.0,,0.90000004,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,or_fallback,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,61,61,prostata_es_esmo_guia-para-pacientes_2022,p039_c00,39,es,,0.011363636363636364,,28.0,,0.90000004,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,or_fallback,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,62,62,general_es_gepac_guia-toxicidad-quimioterapia_v1,p023_c01,23,es,,0.011235955056179775,29.0,,0.5993368565443327,,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,63,63,prostata_es_seom_cancer-prostata_2025,p017_c01,17,es,,0.011235955056179775,,29.0,,0.90000004,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,or_fallback,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,64,64,mama_es_esmo_guia-para-pacientes_v1,p057_c01,57,es,,0.011111111111111112,30.0,,0.5996722340388437,,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,65,65,prostata_es_seom_cancer-prostata_2025,p020_c00,20,es,,0.011111111111111112,,30.0,,0.90000004,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,or_fallback,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,66,66,mama_es_novartis_guia-pacientes-CM_2025,p116_c00,116,es,,0.01098901098901099,31.0,,0.6019189835166626,,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,67,67,general_es_gepac_guia-toxicidad-quimioterapia_v1,p055_c00,55,es,,0.01098901098901099,,31.0,,0.8,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,or_fallback,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,68,68,mama_es_novartis_guia-pacientes-CM_2025,p020_c02,20,es,,0.010869565217391304,32.0,,0.6046684502163975,,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,69,69,general_es_pfizer_manual-pacientes_2007,p040_c00,40,es,,0.010869565217391304,,32.0,,0.8,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,or_fallback,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,70,70,mama_es_novartis_guia-pacientes-CM_2025,p013_c01,13,es,,0.010752688172043012,33.0,,0.6071285424492181,,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,71,71,general_es_pfizer_manual-pacientes_2007,p058_c00,58,es,,0.010752688172043012,,33.0,,0.8,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,or_fallback,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,72,72,mama_es_novartis_guia-pacientes-CM_2025,p058_c00,58,es,,0.010638297872340425,34.0,,0.6075586740707561,,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,73,73,general_es_pfizer_manual-pacientes_2007,p072_c00,72,es,,0.010526315789473684,35.0,,0.6091028814973165,,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,74,74,general_es_pfizer_manual-pacientes_2007,p135_c00,135,es,,0.010526315789473684,,35.0,,0.8,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,or_fallback,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,75,75,mama_es_esmo_guia-para-pacientes_v1,p050_c01,50,es,,0.010416666666666666,36.0,,0.6091264304779028,,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,76,76,general_es_pfizer_manual-pacientes_2007,p174_c00,174,es,,0.010416666666666666,,36.0,,0.8,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,or_fallback,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,77,77,mama_es_esmo_guia-para-pacientes_v1,p030_c01,30,es,,0.010309278350515464,,37.0,,0.8,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,or_fallback,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,78,78,general_es_pfizer_manual-pacientes_2007,p053_c01,53,es,,0.01020408163265306,38.0,,0.609797681253941,,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,79,79,mama_es_esmo_guia-para-pacientes_v1,p034_c00,34,es,,0.01020408163265306,,38.0,,0.8,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,or_fallback,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,80,80,mama_es_hureinasofia_protocolo-cancer-mama_2021,p090_c00,90,es,,0.010101010101010102,39.0,,0.6098581203691469,,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,81,81,mama_es_hureinasofia_protocolo-cancer-mama_2021,p023_c00,23,es,,0.010101010101010102,,39.0,,0.8,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,or_fallback,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,82,82,general_es_pfizer_manual-pacientes_2007,p163_c01,163,es,,0.01,40.0,,0.6106053474725885,,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,83,83,mama_es_hureinasofia_protocolo-cancer-mama_2021,p075_c00,75,es,,0.01,,40.0,,0.8,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,or_fallback,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,84,84,general_es_gepac_guia-toxicidad-quimioterapia_v1,p042_c01,42,es,,0.009900990099009901,41.0,,0.6121558431433392,,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,85,85,mama_es_novartis_guia-pacientes-CM_2025,p022_c00,22,es,,0.009900990099009901,,41.0,,0.8,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,or_fallback,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,86,86,general_es_pfizer_manual-pacientes_2007,p100_c00,100,es,,0.00980392156862745,42.0,,0.6129903976020334,,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,87,87,mama_es_novartis_guia-pacientes-CM_2025,p023_c01,23,es,,0.00980392156862745,,42.0,,0.8,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,or_fallback,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,88,88,mama_es_hureinasofia_protocolo-cancer-mama_2021,p059_c00,59,es,,0.009708737864077669,43.0,,0.6137324686726177,,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,89,89,mama_es_seom_cancer-mama_2025,p017_c01,17,es,,0.009708737864077669,,43.0,,0.8,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,or_fallback,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,90,90,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p013_c01,13,es,,0.009615384615384616,44.0,,0.614821505104853,,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,91,91,prostata_es_gepac_guia-cancer-de-prostata_2020,p036_c00,36,es,,0.009615384615384616,,44.0,,0.8,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,or_fallback,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,92,92,prostata_es_seor_guia-para-pacientes_v1,p013_c00,13,es,,0.009523809523809525,45.0,,0.6150652422069227,,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,93,93,prostata_es_gepac_guia-cancer-de-prostata_2020,p037_c00,37,es,,0.009523809523809525,,45.0,,0.8,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,or_fallback,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,94,94,general_es_pfizer_manual-pacientes_2007,p093_c01,93,es,,0.009433962264150943,46.0,,0.6154523377255301,,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,95,95,prostata_es_gepac_guia-cancer-de-prostata_2020,p192_c00,192,es,,0.009433962264150943,,46.0,,0.8,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,or_fallback,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,96,96,mama_es_hureinasofia_protocolo-cancer-mama_2021,p066_c00,66,es,,0.009345794392523364,47.0,,0.6156185636293032,,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,97,97,prostata_es_seom_cancer-prostata_2025,p007_c01,7,es,,0.009345794392523364,,47.0,,0.8,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,or_fallback,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,98,98,general_es_gepac_guia-toxicidad-quimioterapia_v1,p043_c00,43,es,,0.009259259259259259,48.0,,0.6172049781328407,,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,99,99,prostata_es_seom_cancer-prostata_2025,p008_c00,8,es,,0.009259259259259259,,48.0,,0.8,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,or_fallback,0.0,100.0,True
Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,100,100,mama_es_esmo_guia-para-pacientes_v1,p039_c01,39,es,,0.009174311926605505,49.0,,0.6173620109964015,,spanish,60.0,100,lingua,es,0.8550184920884286,0.7602593552419918,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,0.0,100.0,True
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,1,1,general_es_gepac_guia-toxicidad-quimioterapia_v1,p048_c00,48,es,0.3669635276176637,,1.0,,0.3669635276176637,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,2,2,mama_es_esmo_guia-para-pacientes_v1,p038_c01,38,es,0.39184435557391273,,2.0,,0.39184435557391273,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,3,3,prostata_es_esmo_guia-para-pacientes_2022,p041_c00,41,es,0.4349142663053073,,3.0,,0.4349142663053073,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,4,4,prostata_es_gepac_guia-cancer-de-prostata_2020,p152_c00,152,es,0.45249989345669017,,4.0,,0.45249989345669017,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,5,5,general_es_pfizer_manual-pacientes_2007,p072_c00,72,es,0.4586325399845127,,5.0,,0.4586325399845127,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,6,6,general_es_gepac_guia-toxicidad-quimioterapia_v1,p047_c00,47,es,0.46192782663438636,,6.0,,0.46192782663438636,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,7,7,general_es_pfizer_manual-pacientes_2007,p072_c01,72,es,0.48482438831474617,,7.0,,0.48482438831474617,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,8,8,mama_es_novartis_guia-pacientes-CM_2025,p026_c01,26,es,0.5027898849719685,,8.0,,0.5027898849719685,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,9,9,general_es_gepac_guia-toxicidad-quimioterapia_v1,p048_c01,48,es,0.5040325226803128,,9.0,,0.5040325226803128,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,10,10,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p019_c00,19,es,0.5155365783615802,,10.0,,0.5155365783615802,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,11,11,general_es_gepac_guia-toxicidad-quimioterapia_v1,p034_c00,34,es,0.518680990855752,,11.0,,0.518680990855752,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,12,12,general_es_gepac_guia-toxicidad-quimioterapia_v1,p011_c01,11,es,0.5249451726609674,,12.0,,0.5249451726609674,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,13,13,mama_es_esmo_guia-para-pacientes_v1,p037_c01,37,es,0.5299816605432324,,13.0,,0.5299816605432324,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,14,14,general_es_pfizer_manual-pacientes_2007,p006_c01,6,es,0.5447990622996717,,14.0,,0.5447990622996717,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,15,15,mama_es_novartis_guia-pacientes-CM_2025,p091_c00,91,es,0.5449997213482682,,15.0,,0.5449997213482682,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,16,16,general_es_pfizer_manual-pacientes_2007,p077_c00,77,es,0.5463322456279094,,16.0,,0.5463322456279094,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,17,17,mama_es_esmo_guia-para-pacientes_v1,p050_c01,50,es,0.5475305020809141,,17.0,,0.5475305020809141,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,18,18,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,p155_c00,155,en,0.5482580094491241,,18.0,,0.5482580094491241,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,19,19,general_es_pfizer_manual-pacientes_2007,p075_c00,75,es,0.5486659407615629,,19.0,,0.5486659407615629,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,20,20,general_es_gepac_guia-toxicidad-quimioterapia_v1,p025_c00,25,es,0.5501454204407576,,20.0,,0.5501454204407576,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,21,21,mama_es_novartis_guia-pacientes-CM_2025,p101_c01,101,es,0.5556620657443969,,21.0,,0.5556620657443969,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,22,22,mama_es_novartis_guia-pacientes-CM_2025,p038_c02,38,es,0.5565430853690547,,22.0,,0.5565430853690547,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,23,23,prostata_es_gepac_guia-cancer-de-prostata_2020,p022_c00,22,es,0.5577939748764007,,23.0,,0.5577939748764007,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,24,24,general_es_gepac_guia-toxicidad-quimioterapia_v1,p049_c00,49,es,0.5585325728097645,,24.0,,0.5585325728097645,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,25,25,general_es_pfizer_manual-pacientes_2007,p055_c00,55,es,0.5597017443002302,,25.0,,0.5597017443002302,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,26,26,general_es_pfizer_manual-pacientes_2007,p070_c01,70,es,0.560347020626065,,26.0,,0.560347020626065,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,27,27,prostata_es_seor_guia-para-pacientes_v1,p003_c00,3,es,0.5614455676940414,,27.0,,0.5614455676940414,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,28,28,prostata_es_esmo_guia-para-pacientes_2022,p019_c01,19,es,0.5616668964922631,,28.0,,0.5616668964922631,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,29,29,mama_es_hureinasofia_protocolo-cancer-mama_2021,p112_c01,112,es,0.5618191957473724,,29.0,,0.5618191957473724,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,30,30,mama_es_novartis_guia-pacientes-CM_2025,p087_c00,87,es,0.5629964210388904,,30.0,,0.5629964210388904,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,31,31,mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,p021_c03,21,en,0.56394770360304,,31.0,,0.56394770360304,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,32,32,prostata_es_seom_cancer-prostata_2025,p023_c01,23,es,0.5679856877318428,,32.0,,0.5679856877318428,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,33,33,prostata_es_esmo_guia-para-pacientes_2022,p042_c01,42,es,0.5680782835530205,,33.0,,0.5680782835530205,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,34,34,general_es_gepac_guia-toxicidad-quimioterapia_v1,p050_c00,50,es,0.5690807186461352,,34.0,,0.5690807186461352,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
Q003,¿Cuál es el trastorno del sueño más común en pacientes con cáncer?,semantic,35,35,prostata_es_gepac_guia-cancer-de-prostata_2020,p175_c00,175,es,0.5708563412256648,,35.0,,0.5708563412256648,,,,100,lingua,es,0.9962868884420093,0.9939152201403337,spanish,True,False,Using PostgreSQL 'spanish' configuration.,,,,
