gold_view,question_id,strategy,k,evaluable_evidence,num_gold_evidence,num_gold_claims,evidence_hit_at_k,evidence_precision_at_k,evidence_recall_at_k,mrr_at_k,ap_at_k,claim_coverage_at_k,document_hit_at_k,page_hit_at_k,retrieved_relevant_evidence,retrieved_claims
expanded,Q002,semantic,10,True,4,5,1.0,0.1,0.25,1.0,0.25,0.6,1.0,1.0,1,Q002-C03;Q002-C04;Q002-C05
expanded,Q002,lexical,1,True,4,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q002,lexical,3,True,4,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q002,lexical,5,True,4,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q002,lexical,10,True,4,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q002,hybrid,1,True,4,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q002,hybrid,3,True,4,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q002,hybrid,5,True,4,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q002,hybrid,10,True,4,5,1.0,0.1,0.25,0.16666666666666666,0.041666666666666664,0.6,1.0,1.0,1,Q002-C03;Q002-C04;Q002-C05
expanded,Q003,semantic,1,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q003,semantic,3,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q003,semantic,5,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q003,semantic,10,True,1,1,1.0,0.1,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,1,Q003-C01
expanded,Q003,lexical,1,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q003,lexical,3,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q003,lexical,5,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q003,lexical,10,True,1,1,1.0,0.1,1.0,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,1,Q003-C01
expanded,Q003,hybrid,1,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,Q003-C01
expanded,Q003,hybrid,3,True,1,1,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1,Q003-C01
expanded,Q003,hybrid,5,True,1,1,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,Q003-C01
expanded,Q003,hybrid,10,True,1,1,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1,Q003-C01
expanded,Q004,semantic,1,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,Q004-C01
expanded,Q004,semantic,3,True,1,1,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1,Q004-C01
expanded,Q004,semantic,5,True,1,1,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,Q004-C01
expanded,Q004,semantic,10,True,1,1,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1,Q004-C01
expanded,Q004,lexical,1,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q004,lexical,3,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q004,lexical,5,True,1,1,1.0,0.2,1.0,0.25,0.25,1.0,1.0,1.0,1,Q004-C01
expanded,Q004,lexical,10,True,1,1,1.0,0.1,1.0,0.25,0.25,1.0,1.0,1.0,1,Q004-C01
expanded,Q004,hybrid,1,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,Q004-C01
expanded,Q004,hybrid,3,True,1,1,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1,Q004-C01
expanded,Q004,hybrid,5,True,1,1,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,Q004-C01
expanded,Q004,hybrid,10,True,1,1,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1,Q004-C01
expanded,Q005,semantic,1,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,
expanded,Q005,semantic,3,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,
expanded,Q005,semantic,5,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,
expanded,Q005,semantic,10,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,
expanded,Q005,lexical,1,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q005,lexical,3,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q005,lexical,5,True,1,1,1.0,0.2,1.0,0.25,0.25,1.0,1.0,1.0,1,Q005-C01
expanded,Q005,lexical,10,True,1,1,1.0,0.1,1.0,0.25,0.25,1.0,1.0,1.0,1,Q005-C01
expanded,Q005,hybrid,1,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q005,hybrid,3,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q005,hybrid,5,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,
expanded,Q005,hybrid,10,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,
expanded,Q006,semantic,1,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q006,semantic,3,True,1,1,1.0,0.3333333333333333,1.0,0.5,0.5,1.0,1.0,1.0,1,Q006-C01
expanded,Q006,semantic,5,True,1,1,1.0,0.2,1.0,0.5,0.5,1.0,1.0,1.0,1,Q006-C01
expanded,Q006,semantic,10,True,1,1,1.0,0.1,1.0,0.5,0.5,1.0,1.0,1.0,1,Q006-C01
expanded,Q006,lexical,1,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q006,lexical,3,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q006,lexical,5,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q006,lexical,10,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q006,hybrid,1,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q006,hybrid,3,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q006,hybrid,5,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q006,hybrid,10,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q007,semantic,1,True,2,3,1.0,1.0,0.5,1.0,0.5,0.6666666666666666,1.0,1.0,1,Q007-C01;Q008-C03
expanded,Q007,semantic,3,True,2,3,1.0,0.3333333333333333,0.5,1.0,0.5,0.6666666666666666,1.0,1.0,1,Q007-C01;Q008-C03
expanded,Q007,semantic,5,True,2,3,1.0,0.2,0.5,1.0,0.5,0.6666666666666666,1.0,1.0,1,Q007-C01;Q008-C03
expanded,Q007,semantic,10,True,2,3,1.0,0.1,0.5,1.0,0.5,0.6666666666666666,1.0,1.0,1,Q007-C01;Q008-C03
expanded,Q007,lexical,1,True,2,3,1.0,1.0,0.5,1.0,0.5,0.6666666666666666,1.0,1.0,1,Q007-C01;Q008-C03
expanded,Q007,lexical,3,True,2,3,1.0,0.3333333333333333,0.5,1.0,0.5,0.6666666666666666,1.0,1.0,1,Q007-C01;Q008-C03
expanded,Q007,lexical,5,True,2,3,1.0,0.2,0.5,1.0,0.5,0.6666666666666666,1.0,1.0,1,Q007-C01;Q008-C03
expanded,Q007,lexical,10,True,2,3,1.0,0.1,0.5,1.0,0.5,0.6666666666666666,1.0,1.0,1,Q007-C01;Q008-C03
expanded,Q007,hybrid,1,True,2,3,1.0,1.0,0.5,1.0,0.5,0.6666666666666666,1.0,1.0,1,Q007-C01;Q008-C03
expanded,Q007,hybrid,3,True,2,3,1.0,0.3333333333333333,0.5,1.0,0.5,0.6666666666666666,1.0,1.0,1,Q007-C01;Q008-C03
expanded,Q007,hybrid,5,True,2,3,1.0,0.2,0.5,1.0,0.5,0.6666666666666666,1.0,1.0,1,Q007-C01;Q008-C03
expanded,Q007,hybrid,10,True,2,3,1.0,0.1,0.5,1.0,0.5,0.6666666666666666,1.0,1.0,1,Q007-C01;Q008-C03
expanded,Q008,semantic,1,True,2,2,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1,Q008-C01;Q008-C02
expanded,Q008,semantic,3,True,2,2,1.0,0.3333333333333333,0.5,1.0,0.5,1.0,1.0,1.0,1,Q008-C01;Q008-C02
expanded,Q008,semantic,5,True,2,2,1.0,0.2,0.5,1.0,0.5,1.0,1.0,1.0,1,Q008-C01;Q008-C02
expanded,Q008,semantic,10,True,2,2,1.0,0.1,0.5,1.0,0.5,1.0,1.0,1.0,1,Q008-C01;Q008-C02
expanded,Q008,lexical,1,True,2,2,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1,Q008-C01;Q008-C02
expanded,Q008,lexical,3,True,2,2,1.0,0.3333333333333333,0.5,1.0,0.5,1.0,1.0,1.0,1,Q008-C01;Q008-C02
expanded,Q008,lexical,5,True,2,2,1.0,0.2,0.5,1.0,0.5,1.0,1.0,1.0,1,Q008-C01;Q008-C02
expanded,Q008,lexical,10,True,2,2,1.0,0.1,0.5,1.0,0.5,1.0,1.0,1.0,1,Q008-C01;Q008-C02
expanded,Q008,hybrid,1,True,2,2,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1,Q008-C01;Q008-C02
expanded,Q008,hybrid,3,True,2,2,1.0,0.3333333333333333,0.5,1.0,0.5,1.0,1.0,1.0,1,Q008-C01;Q008-C02
expanded,Q008,hybrid,5,True,2,2,1.0,0.2,0.5,1.0,0.5,1.0,1.0,1.0,1,Q008-C01;Q008-C02
expanded,Q008,hybrid,10,True,2,2,1.0,0.1,0.5,1.0,0.5,1.0,1.0,1.0,1,Q008-C01;Q008-C02
expanded,Q009,semantic,1,True,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,Q009-C01;Q009-C02
expanded,Q009,semantic,3,True,1,2,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1,Q009-C01;Q009-C02
expanded,Q009,semantic,5,True,1,2,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,Q009-C01;Q009-C02
expanded,Q009,semantic,10,True,1,2,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1,Q009-C01;Q009-C02
expanded,Q009,lexical,1,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q009,lexical,3,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q009,lexical,5,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q009,lexical,10,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q009,hybrid,1,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q009,hybrid,3,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q009,hybrid,5,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q009,hybrid,10,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q010,semantic,1,True,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q010,semantic,3,True,6,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q010,semantic,5,True,6,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q010,semantic,10,True,6,5,1.0,0.1,0.16666666666666666,0.14285714285714285,0.023809523809523808,0.4,1.0,1.0,1,Q010-C01;Q010-C02
expanded,Q010,lexical,1,True,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q010,lexical,3,True,6,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q010,lexical,5,True,6,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q010,lexical,10,True,6,5,1.0,0.2,0.3333333333333333,0.16666666666666666,0.07539682539682539,0.6,1.0,1.0,2,Q010-C03;Q010-C04;Q010-C05
expanded,Q010,hybrid,1,True,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q010,hybrid,3,True,6,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q010,hybrid,5,True,6,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q010,hybrid,10,True,6,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q011,semantic,1,True,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q011,semantic,3,True,2,2,1.0,0.3333333333333333,0.5,0.5,0.25,0.5,1.0,1.0,1,Q011-C01
expanded,Q011,semantic,5,True,2,2,1.0,0.2,0.5,0.5,0.25,0.5,1.0,1.0,1,Q011-C01
expanded,Q011,semantic,10,True,2,2,1.0,0.1,0.5,0.5,0.25,0.5,1.0,1.0,1,Q011-C01
expanded,Q011,lexical,1,True,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q011,lexical,3,True,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q011,lexical,5,True,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q011,lexical,10,True,2,2,1.0,0.1,0.5,0.125,0.0625,0.5,1.0,1.0,1,Q011-C02
expanded,Q011,hybrid,1,True,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q011,hybrid,3,True,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q011,hybrid,5,True,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q011,hybrid,10,True,2,2,1.0,0.1,0.5,0.1111111111111111,0.05555555555555555,0.5,1.0,1.0,1,Q011-C01
expanded,Q012,semantic,1,True,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q012,semantic,3,True,3,1,1.0,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,1.0,1.0,1.0,1,Q012-C01
expanded,Q012,semantic,5,True,3,1,1.0,0.4,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,1.0,2,Q012-C01
expanded,Q012,semantic,10,True,3,1,1.0,0.2,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,1.0,2,Q012-C01
expanded,Q012,lexical,1,True,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q012,lexical,3,True,3,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q012,lexical,5,True,3,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q012,lexical,10,True,3,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q012,hybrid,1,True,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q012,hybrid,3,True,3,1,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,1.0,1.0,1.0,1,Q012-C01
expanded,Q012,hybrid,5,True,3,1,1.0,0.2,0.3333333333333333,0.3333333333333333,0.1111111111111111,1.0,1.0,1.0,1,Q012-C01
expanded,Q012,hybrid,10,True,3,1,1.0,0.1,0.3333333333333333,0.3333333333333333,0.1111111111111111,1.0,1.0,1.0,1,Q012-C01
expanded,Q013,semantic,1,True,7,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q013,semantic,3,True,7,11,1.0,0.3333333333333333,0.14285714285714285,0.5,0.07142857142857142,0.45454545454545453,1.0,1.0,1,Q013-C01;Q013-C02;Q013-C03;Q013-C04;Q013-C05
expanded,Q013,semantic,5,True,7,11,1.0,0.2,0.14285714285714285,0.5,0.07142857142857142,0.45454545454545453,1.0,1.0,1,Q013-C01;Q013-C02;Q013-C03;Q013-C04;Q013-C05
expanded,Q013,semantic,10,True,7,11,1.0,0.1,0.14285714285714285,0.5,0.07142857142857142,0.45454545454545453,1.0,1.0,1,Q013-C01;Q013-C02;Q013-C03;Q013-C04;Q013-C05
expanded,Q013,lexical,1,True,7,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q013,lexical,3,True,7,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q013,lexical,5,True,7,11,1.0,0.2,0.14285714285714285,0.25,0.03571428571428571,0.45454545454545453,1.0,1.0,1,Q013-C01;Q013-C02;Q013-C03;Q013-C04;Q013-C05
expanded,Q013,lexical,10,True,7,11,1.0,0.2,0.2857142857142857,0.25,0.0642857142857143,0.45454545454545453,1.0,1.0,2,Q013-C01;Q013-C02;Q013-C03;Q013-C04;Q013-C05
expanded,Q013,hybrid,1,True,7,11,1.0,1.0,0.14285714285714285,1.0,0.14285714285714285,0.45454545454545453,1.0,1.0,1,Q013-C01;Q013-C02;Q013-C03;Q013-C04;Q013-C05
expanded,Q013,hybrid,3,True,7,11,1.0,0.6666666666666666,0.2857142857142857,1.0,0.2857142857142857,0.45454545454545453,1.0,1.0,2,Q013-C01;Q013-C02;Q013-C03;Q013-C04;Q013-C05
expanded,Q013,hybrid,5,True,7,11,1.0,0.4,0.2857142857142857,1.0,0.2857142857142857,0.45454545454545453,1.0,1.0,2,Q013-C01;Q013-C02;Q013-C03;Q013-C04;Q013-C05
expanded,Q013,hybrid,10,True,7,11,1.0,0.2,0.2857142857142857,1.0,0.2857142857142857,0.45454545454545453,1.0,1.0,2,Q013-C01;Q013-C02;Q013-C03;Q013-C04;Q013-C05
expanded,Q014,semantic,1,True,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q014,semantic,3,True,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q014,semantic,5,True,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q014,semantic,10,True,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q014,lexical,1,True,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q014,lexical,3,True,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q014,lexical,5,True,2,2,1.0,0.2,0.5,0.2,0.1,0.5,1.0,1.0,1,Q014-C02
expanded,Q014,lexical,10,True,2,2,1.0,0.2,1.0,0.2,0.26666666666666666,1.0,1.0,1.0,2,Q014-C01;Q014-C02
expanded,Q014,hybrid,1,True,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q014,hybrid,3,True,2,2,1.0,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.5,1.0,1.0,1,Q014-C02
expanded,Q014,hybrid,5,True,2,2,1.0,0.2,0.5,0.3333333333333333,0.16666666666666666,0.5,1.0,1.0,1,Q014-C02
expanded,Q014,hybrid,10,True,2,2,1.0,0.1,0.5,0.3333333333333333,0.16666666666666666,0.5,1.0,1.0,1,Q014-C02
expanded,Q015,semantic,1,True,18,10,1.0,1.0,0.05555555555555555,1.0,0.05555555555555555,0.1,1.0,1.0,1,Q015-C07
expanded,Q015,semantic,3,True,18,10,1.0,1.0,0.16666666666666666,1.0,0.16666666666666666,0.2,1.0,1.0,3,Q015-C01;Q015-C07
expanded,Q015,semantic,5,True,18,10,1.0,0.6,0.16666666666666666,1.0,0.16666666666666666,0.2,1.0,1.0,3,Q015-C01;Q015-C07
expanded,Q015,semantic,10,True,18,10,1.0,0.3,0.16666666666666666,1.0,0.16666666666666666,0.2,1.0,1.0,3,Q015-C01;Q015-C07
expanded,Q015,lexical,1,True,18,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q015,lexical,3,True,18,10,1.0,0.3333333333333333,0.05555555555555555,0.3333333333333333,0.018518518518518517,0.1,1.0,1.0,1,Q015-C07
expanded,Q015,lexical,5,True,18,10,1.0,0.2,0.05555555555555555,0.3333333333333333,0.018518518518518517,0.1,1.0,1.0,1,Q015-C07
expanded,Q015,lexical,10,True,18,10,1.0,0.3,0.16666666666666666,0.3333333333333333,0.05105820105820106,0.1,1.0,1.0,3,Q015-C07
expanded,Q015,hybrid,1,True,18,10,1.0,1.0,0.05555555555555555,1.0,0.05555555555555555,0.1,1.0,1.0,1,Q015-C07
expanded,Q015,hybrid,3,True,18,10,1.0,0.6666666666666666,0.1111111111111111,1.0,0.1111111111111111,0.1,1.0,1.0,2,Q015-C07
expanded,Q015,hybrid,5,True,18,10,1.0,0.6,0.16666666666666666,1.0,0.14444444444444446,0.1,1.0,1.0,3,Q015-C07
expanded,Q015,hybrid,10,True,18,10,1.0,0.4,0.2222222222222222,1.0,0.16666666666666666,0.2,1.0,1.0,4,Q015-C01;Q015-C07
expanded,Q016,semantic,1,True,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q016,semantic,3,True,2,6,1.0,0.3333333333333333,0.5,0.5,0.25,0.3333333333333333,1.0,1.0,1,Q016-C05;Q016-C06
expanded,Q016,semantic,5,True,2,6,1.0,0.2,0.5,0.5,0.25,0.3333333333333333,1.0,1.0,1,Q016-C05;Q016-C06
expanded,Q016,semantic,10,True,2,6,1.0,0.2,1.0,0.5,0.39285714285714285,1.0,1.0,1.0,2,Q016-C01;Q016-C02;Q016-C03;Q016-C04;Q016-C05;Q016-C06
expanded,Q016,lexical,1,True,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q016,lexical,3,True,2,6,1.0,0.3333333333333333,0.5,0.5,0.25,0.8333333333333334,1.0,1.0,1,Q016-C01;Q016-C02;Q016-C03;Q016-C04;Q016-C05
expanded,Q016,lexical,5,True,2,6,1.0,0.2,0.5,0.5,0.25,0.8333333333333334,1.0,1.0,1,Q016-C01;Q016-C02;Q016-C03;Q016-C04;Q016-C05
expanded,Q016,lexical,10,True,2,6,1.0,0.1,0.5,0.5,0.25,0.8333333333333334,1.0,1.0,1,Q016-C01;Q016-C02;Q016-C03;Q016-C04;Q016-C05
expanded,Q016,hybrid,1,True,2,6,1.0,1.0,0.5,1.0,0.5,0.8333333333333334,1.0,1.0,1,Q016-C01;Q016-C02;Q016-C03;Q016-C04;Q016-C05
expanded,Q016,hybrid,3,True,2,6,1.0,0.3333333333333333,0.5,1.0,0.5,0.8333333333333334,1.0,1.0,1,Q016-C01;Q016-C02;Q016-C03;Q016-C04;Q016-C05
expanded,Q016,hybrid,5,True,2,6,1.0,0.2,0.5,1.0,0.5,0.8333333333333334,1.0,1.0,1,Q016-C01;Q016-C02;Q016-C03;Q016-C04;Q016-C05
expanded,Q016,hybrid,10,True,2,6,1.0,0.2,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,2,Q016-C01;Q016-C02;Q016-C03;Q016-C04;Q016-C05;Q016-C06
expanded,Q017,semantic,1,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q017,semantic,3,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q017,semantic,5,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q017,semantic,10,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q017,lexical,1,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q017,lexical,3,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q017,lexical,5,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q017,lexical,10,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q017,hybrid,1,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q017,hybrid,3,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q017,hybrid,5,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q017,hybrid,10,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q018,semantic,1,True,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q018,semantic,3,True,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q018,semantic,5,True,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q018,semantic,10,True,5,6,1.0,0.1,0.2,0.125,0.025,0.5,1.0,1.0,1,Q018-C01;Q018-C02;Q018-C03
expanded,Q018,lexical,1,True,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q018,lexical,3,True,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q018,lexical,5,True,5,6,1.0,0.2,0.2,0.2,0.04,0.16666666666666666,1.0,1.0,1,Q018-C05
expanded,Q018,lexical,10,True,5,6,1.0,0.1,0.2,0.2,0.04,0.16666666666666666,1.0,1.0,1,Q018-C05
expanded,Q018,hybrid,1,True,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q018,hybrid,3,True,5,6,1.0,0.3333333333333333,0.2,0.3333333333333333,0.06666666666666667,0.5,1.0,1.0,1,Q018-C01;Q018-C02;Q018-C03
expanded,Q018,hybrid,5,True,5,6,1.0,0.2,0.2,0.3333333333333333,0.06666666666666667,0.5,1.0,1.0,1,Q018-C01;Q018-C02;Q018-C03
expanded,Q018,hybrid,10,True,5,6,1.0,0.1,0.2,0.3333333333333333,0.06666666666666667,0.5,1.0,1.0,1,Q018-C01;Q018-C02;Q018-C03
expanded,Q019,semantic,1,True,6,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q019,semantic,3,True,6,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q019,semantic,5,True,6,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q019,semantic,10,True,6,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q019,lexical,1,True,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q019,lexical,3,True,6,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q019,lexical,5,True,6,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q019,lexical,10,True,6,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q019,hybrid,1,True,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q019,hybrid,3,True,6,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
