question_id,candidate_id,evidence_id,doc_id,chunk_id,page_num,source,lang,content,normalized_text_sha256,retrieved_by,best_rank_semantic,best_rank_lexical,best_rank_hybrid,best_rank_language_aware,found_manually,document_only,ingestion_gap,original_gold_candidate
Q019,Q019-P00005;Q019-P00029;Q019-P00043;Q019-P00052;Q019-P00071;Q019-P00075,Q019-E0051,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p014_c00,14,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,es,"E) NEUROTOXICIDAD
• Es un efecto secundario asociado a la administración de los taxanos. La neurotoxicidad sensitiva en forma
de parestesias y dolor en manos y pies produce un gran disconfort.
ACTITUD
• Lo más importante es detectar pronto el problema que acostumbra a aparecer durante el tratamiento y
se recomienda suspender o reducir dosis del fármaco causante.
• No se dispone de un tratamiento preventivo. La duloxetina ha mostrado obtener una mejora de la
sintomatología derivada de la neuropatía sensitiva. La pregabalina y gabapentina usadas a menudo
durante y después del tratamiento pueden mejorar los síntomas, especialmente el dolor.
• En caso de dudas es necesario realizar un EMG para llegar a un diagnóstico de certeza.
F) TOXICIDAD OCULAR
• Aunque poco frecuente, el tamoxifeno puede aumentar el riesgo de cataratas.
ACTITUD
• Revisión por el oftalmólogo si se presentan síntomas de visión borrosa.
• Remitir a oncólogo para considerar cambio de tratamiento o su mantenimiento.
G) ASTENIA
• Es un síntoma muy prevalente en cáncer de mama que a menudo se mantiene tras finalizar los
tratamientos27.
• Se recomienda cuantificar el grado de astenia mediante una escala visual numérica y realizar un
seguimiento.
ACTITUD
• Descartar una causa orgánica.
• Apoyo psico-emocional.
• Actividad física.
Problemas de salud derivados de los tratamientos realizados",4d5865eddf235f4a6fbe93114e5440d8d93875e972c36e71d09e99e63fcaa4f1,document_claim_search;document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,,1,,,true,false,false,true
Q019,Q019-P00031;Q019-P00105;Q019-P00117,Q019-E0052,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p017_c00,17,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,es,"de Cáncer de Mama
RECOMENDACIONES ESPECÍFICAS EN PACIENTES TRATADAS CON TAMOXIFENO
• Determinados fármacos compiten con los sistemas de metabolización del tamoxifeno que es el sistema
CYP2D6 y pueden disminuir la eficacia del tamoxifeno (entre ellos debemos destacar los antidepresivos
tricíclicos). Sin embargo, algunos estudios no han podido evidenciar una reducción de la eficacia de
tamoxifeno31.
• En las mujeres en edad fértil, se recomienda utilizar un método anticonceptivo no hormonal durante el
tratamiento con tamoxifeno.
• Se recomienda control ginecológico periódico en las mujeres que reciben tamoxifeno.
RECOMENDACIONES ESPECÍFICAS EN PACIENTES TRATADAS CON UN INHIBIDOR DE LA AROMATASA
• Se recomienda tener una actividad física regular.
• Evaluación de la osteopenia/osteoporosis.
• Evaluación de los factores de riesgo cardiovascular.
• Se recomienda administrar suplementos de calcio y vitamina D y evaluar el estado de mineralización ósea
En la tabla 2 se resumen los efectos secundarios más frecuentes y las recomendaciones para su control en las
pacientes tratadas por una neoplasia de mama.",661d3076dbc8e9f55ef9de1181521ecda86742676a0172d95f53cc419564af07,document_question_search;lexical_question_snapshot;semantic_search_persisted,1,4,,,true,false,false,false
Q019,Q019-P00032;Q019-P00080;Q019-P00101;Q019-P00106,Q019-E0053,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p024_c00,24,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,es,"Tabla 2. Efectos secundarios y recomendaciones para su manejo
Efecto secundario
Actitud - recomendación
Linfedema
Medidas de prevención (higiene, hidratación, evitar pesos y
heridas).
Rehabilitación.
Fallo ovárico:
- Repercusión de la función ovárica
Ofrecer métodos de preservación de la fertilidad.
Remitir a la Unidad de Reproducción antes de iniciar
tratamiento sistémico.
No recomendar la concepción hasta pasados 3-6 meses de
finalizar el tratamiento sistémico.
Actividad sexual
Apoyo psicológico.
Uso de lubricantes vaginales.
La utilización de óvulos o cremas hormonales vaginales es
controvertida.
Sofocos secundarios a la menopausia
En casos de intensidad severa se puede utilizar tratamiento con
velafaxina o gabapentina.
La acupuntura ha demostrado tener eficacia.
Riesgo de patología endometrial
Las pacientes que reciben tamoxifeno se recomienda
exploración ginecológica periódica anual. En las mujeres
postmenopáusicas si presentan un sangrado vaginal deben ser
evaluadas de forma preferente por un ginecólogo.
Salud ósea
En las pacientes menopáusicas se recomienda efectuar una
densitometría basal en el momento de iniciar la terapia
endocrina. Según resultados se recomienda remitir a las
pacientes a una Unidad de metabolismo óseo, o bien seguir las
recomendaciones de ASCO/ESMO: las pacientes que reciben
inhibidores de la aromatasa administrar suplementos de calcio
y vitamina D. En el caso de detectarse una osteoporosis añadir
inhibidores de la resorción ósea.
Recomendar ejercicio aeróbico.
Abandonar el hábito de fumar.
Artromialgias (en especial en las
pacientes tratadas con",ceabe2de23d33bd75c557a41034a382712c430758a02aff1c47e6df36ce70ea5,document_question_search;lexical_claim_snapshot;lexical_question_snapshot,,3,,,true,false,false,false
Q019,Q019-P00011,Q019-E0054,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p024_c01,24,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,es,"En el caso de detectarse una osteoporosis añadir
inhibidores de la resorción ósea.
Recomendar ejercicio aeróbico.
Abandonar el hábito de fumar.
Artromialgias (en especial en las
pacientes tratadas con inhibidores
de la aromatasa)
Incrementar la frecuencia y la duración del ejercicio físico.
Analgésicos menores.
La acupuntura puede aportar un beneficio.
Sobrepeso
Vigilancia y control del peso.
Dietas hipocalóricas.
Práctica de ejercicio físico (150 minutos a la semana).
Apoyo psicológico.",3e0118979d68f0ffa510689074d359e3018bf50be1d4529e2f31426d3fba85b9,document_claim_search,,,,,true,false,false,false
Q019,Q019-P00006;Q019-P00076,Q019-E0055,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p025_c00,25,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,es,"de Cáncer de Mama
Efecto secundario
Actitud - recomendación
Cardiotoxicidad y otras toxicidades
vasculares
Control de enfermedades concomitantes (HTA, diabetes,
obesidad).
Promoción de estilos de vida saludables.
Remitir al cardiólogo en el caso de signos de insuficiencia
cardiaca.
Si se produce una trombosis venosa profunda remitir al
oncólogo para evaluar la continuidad del tratamiento
endocrino.
Neurotoxicidad
Detectar la toxicidad de forma temprana.
No existe un tratamiento específico.
La duloxetina, gabapentina y pregabalina pueden mejorar la
sintomatología.
Toxicidad ocular
Remitir al oftalmólogo si aparece sintomatología de visión
borrosa.
Astenia
Descartar una causa orgánica.
Apoyo psico-emocional.
Actividad física.
Deterioro cognitivo
Valoración por el neurólogo.
Ejercicios de concentración y memoria visual.
Lectura.
Alteraciones cutáneas
(sequedad, alopecia, otras)
Evaluación por dermatólogo.
Artromialgias (en especial en las
pacientes tratadas con inhibidores
de la aromatasa)
Incrementar la frecuencia y la duración.
Analgésicos menores.
La acupuntura puede aportar un beneficio.
Recomendaciones generales
Evitar el sobrepeso.
Dieta saludable.
Actividad física regular.
Evitar el tabaco.
Moderar el consumo de alcohol.
Evaluar síntomas para descartar una recaída.
Confirmar la adherencia a la terapia hormonal.",03f2d912b1f9877ae67493c38de6fae0ee733d064da395827609e2623f778046,document_claim_search;lexical_claim_snapshot,,2,,,true,false,false,false
Q019,Q019-P00016;Q019-P00081,Q019-E0056,prostata_es_esmo_guia-para-pacientes_2022,p044_c00,44,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_esmo_guia-para-pacientes_2022.pdf,es,"TERAPIA
POSIBLES EFECTOS
SECUNDARIOS
CÓMO PUEDEN CONTROLARSE LOS EFECTOS SECUNDARIOS
Abiraterona
(Zytiga RCP, 2020)
•	 Aumento de las enzimas
hepáticas
•	 Diarrea
•	 Edema periférico
•	 Hipertensión
•	 Hipopotasemia
•	 Infección del tracto
urinario
•	 Informe a su médico si experimenta diarrea o retención de líquidos/
hinchazón (edema), le ayudará a controlar estos efectos secundarios
•	 Su función hepática, sus niveles de potasio y su tensión arterial se
monitorearán antes, durante y después del tratamiento
Apalutamida
(Erleada RCP,
2021)
•	 Anorexia
•	 Artralgia
•	 Caídas
•	 Diarrea
•	 Disminución de peso
•	 Fatiga
•	 Fracturas
•	 Hipertensión
•	 Sarpullido
•	 Sofocos
•	 Informe a su médico si experimenta diarrea, fatiga, pérdida de
apetito (anorexia), sarpullido o artralgia, le ayudará a controlar
estos efectos secundarios
•	 Su tensión arterial se monitoreará antes, durante y después del
tratamiento
•	 Antes de iniciar el tratamiento se evaluará el riesgo de que pueda
sufrir fracturas y caídas
•	 Su médico puede ayudarle a sobrellevar los efectos hormonales
como los sofocos y la disminución de peso
Bicalutamida
(Bicalutamida RCP,
2017)
•	 Anemia
•	 Astenia
•	 Dolor abdominal
•	 Edema
•	 Estreñimiento
•	 Hematuria
•	 Mareos
•	 Náuseas
•	 Sensibilidad mamaria
•	 Sofocos
•	 Informe a su médico si experimenta mareos, astenia o retención
de líquidos/hinchazón (edema), le ayudará a controlar estos
efectos secundarios
•	 Comunique a su médico cualquier efecto gastrointestinal, como
el estreñimiento, las náuseas y el dolor abdominal
•	 Su médico puede ayudarle a sobrellevar los",d1b62492ebbb5483ad9c9cd5a56af459ff184f1a27f8081d507a98ec486c726c,document_claim_search;lexical_claim_snapshot,,3,,,true,false,false,false
Q019,Q019-P00021;Q019-P00086,Q019-E0057,prostata_es_esmo_guia-para-pacientes_2022,p045_c00,45,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_esmo_guia-para-pacientes_2022.pdf,es,"TERAPIA
POSIBLES EFECTOS
SECUNDARIOS
CÓMO PUEDEN CONTROLARSE LOS EFECTOS SECUNDARIOS
Buserelina
(Suprefact RCP,
2020)
•	 Artralgia
•	 Aumento de peso
•	 Cambios en la presión
arterial
•	 Cambios intestinales
•	 Dolor abdominal
•	 Edema
•	 Fatiga
•	 Hinchazón mamaria
•	 Irritación nasal
•	 Mialgia
•	 Náuseas
•	 Palpitaciones cardíacas
•	 Pérdida del apetito sexual
•	 Sarpullido
•	 Sofocos
•	 Su función cardíaca y su tensión arterial se monitorearán antes,
durante y después del tratamiento
•	 Informe a su médico si experimenta artralgia, mialgia, sarpullido
o retención de líquidos/hinchazón (edema), le ayudará a controlar
estos efectos secundarios
•	 Comunique a su médico cualquier efecto gastrointestinal, como el
estreñimiento, las náuseas y el dolor abdominal
•	 Su médico puede ayudarle a sobrellevar los efectos hormonales
como los sofocos, la hinchazón mamaria y la pérdida de apetito
sexual
Darolutamida
(Nubeqa RCP,
2021)
•	 Astenia
•	 Aumento de las enzimas
hepáticas
•	 Fatiga
•	 Recuento disminuido de
neutrófilos
•	 Informe a su médico si experimenta fatiga o astenia, le ayudará a
controlar estos efectos secundarios
•	 Su función hepática y sus niveles de glóbulos blancos se
monitorearán antes, durante y después del tratamiento
Degarelix
(Firmagon RCP,
2020)
•	 Reacciones en el lugar de
la inyección
•	 Sofocos
•	 Informe a su médico si experimenta ardor o alteraciones en la piel
en el lugar de la inyección, para que pueda decidir cómo controlar
estos efectos secundarios
•	 Su médico puede ayudarle a sobrellevar los efectos hormonales
como los sofocos
Enzalutamida
(Xtandi",fb977480f188e5392a70f1ca355d65be82d8fc0de869cafdca76e0f28066aa70,document_claim_search;lexical_claim_snapshot,,4,,,true,false,false,false
Q019,Q019-P00120,Q019-E0058,prostata_es_esmo_guia-para-pacientes_2022,p046_c01,,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_esmo_guia-para-pacientes_2022.pdf,es,"estos
efectos secundarios
•	 Informe a su médico si experimenta fatiga, mialgia o dolor, le
ayudará a controlar estos efectos secundarios
•	 Su médico puede ayudarle a sobrellevar los efectos hormonales
como los sofocos, la sudoración, la atrofia testicular y los
problemas sexuales
Triptorelina
(Decapeptyl RCP,
2017)
•	 Astenia
•	 Aumento de la sudoración
•	 Dolor de espalda
•	 Parestesia de las
extremidades inferiores
•	 Pérdida del apetito sexual
•	 Problemas de erección
•	 Sofocos
•	 Informe a su médico si experimenta astenia o parestesia (una
sensación de hormigueo) o dolor, le ayudará a controlar estos
efectos secundarios
•	 Su médico puede ayudarle a sobrellevar los efectos hormonales
como los sofocos, la sudoración y los problemas sexuales
Efectos secundarios importantes asociados a los medicamentos de terapia hormona utilizados en el
tratamiento del cáncer de próstata. El resumen de las características del producto (RCP) más reciente de cada fármaco
puede encontrarse en: http://www.ema.europa.eu/ema/.",be96f86b4e9bba0a34f3901b5087b3e3a0438a87aff1fd106c691203982f888d,semantic_search_persisted,4,,,,false,false,false,false
Q019,Q019-P00025,Q019-E0059,prostata_es_seom_cancer-prostata_2025,p003_c01,3,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_SEOM_cancer-prostata_2025.pdf,es,"niveles elevados de ácido fólico y vitamina B12. No está clara la influencia de la vitamina
D sobre el cáncer de próstata.
Obesidad: Parece que la obesidad aumenta el riesgo de tener cáncer de próstata y su agresividad.
Tabaco: A pesar de que su asociación no es tan clara como con otros tipos de cáncer, se ha visto que
el hábito tabáquico puede aumentar el riesgo de cáncer de próstata (sobre todo en personas de alto
riesgo como los hombres de raza negra) y su mortalidad.
Hay poca evidencia pero se cree que las prostatitis de repetición y algunas enfermedades de
transmisión sexual como la infección por Trichomonas vaginalis podría aumentar el riesgo de cáncer
de próstata.
Factores protectores
Dieta: El tomate y la sandía tienen un alto contenido en licopenos, antioxidantes que ayudan a prevenir
el daño al ADN y que en algunos estudios se han asociado con un menor riesgo de cáncer de próstata.
De igual manera, los fitoestrógenos presentes en la soja y otras legumbres o el consumo de café (con y
sin cafeína) también se han vinculado con una disminución del riesgo de cáncer de próstata. No parece
que el selenio o la vitamina E actúen como factores protectores (de hecho algunos estudios revelan un
incremento del riesgo).
Ejercicio físico: Los datos que relacionan la actividad física con el cáncer de próstata son contradictorios,
aunque parece que los pacientes mayores de 65 años que realizan ejercicio físico vigoroso tienen menos
riesgo.
Fármacos: La mayor evidencia procede de los inhibidores de la 5-alfa reductasa, como dutasteride o
finasteride, empleados en el tratamiento de",c74676216a3ce4aeb40c0ce79d7aa4f8a3ae1d1b772a7b4d2384067b7b405a9f,document_claim_search,,,,,true,false,false,false
Q019,Q019-P00037,Q019-E0060,general_es_gepac_guia-toxicidad-quimioterapia_v1,,9,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,Son útiles para con- trarrestar los efectos secundarios de los opiáceos.,6c1640705a1b11f7ee06637f086fb097bb2ccc3326d20d2b14a4339517de554b,document_question_search,,,,,true,true,true,false
Q019,Q019-P00061,Q019-E0061,mama_en_NCCN_clinical-practice-guidelines-in-oncology_2024.pdf,,6,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,hybrid_search_persisted,,,5,,false,false,false,false
Q019,Q019-P00059,Q019-E0062,mama_en_NCCN_clinical-practice-guidelines-in-oncology_2024.pdf,,7,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,hybrid_search_persisted,,,3,,false,false,false,false
Q019,Q019-P00065,Q019-E0063,mama_es_SEOM_cancer-mama_2025.pdf,,19,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,language_aware_hybrid_search_persisted,,,4,4,false,false,false,false
Q019,Q019-P00057;Q019-P00062,Q019-E0064,mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,,17,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,hybrid_search_persisted;language_aware_hybrid_search_persisted,,,1,1,false,false,false,false
Q019,Q019-P00058;Q019-P00063,Q019-E0065,mama_es_esmo_guia-para-pacientes_v1.pdf,,56,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,hybrid_search_persisted;language_aware_hybrid_search_persisted,,,2,2,false,false,false,false
Q019,Q019-P00035,Q019-E0066,mama_es_esmo_guia-para-pacientes_v1,,52,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"52 Cáncer de mama TERAPIA POSIBLES EFECTOS SECUNDARIOS CÓMO PUEDEN CONTROLARSE LOS EFECTOS SECUNDARIOS Acetato de megestrol (Megace RCP, 2015)",6e612ece4b9d60c98070d11a3cbf241fa26c51ebd6e537d5512d1551f158e21f,document_question_search,,,,,true,true,true,false
Q019,Q019-P00026;Q019-P00049,Q019-E0067,mama_es_esmo_guia-para-pacientes_v1,,73,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"el cuerpo y de hacer uso de los alimentos para mantener el cuerpo sano. Incluye el esófago, el estómago y los intestinos SUBCUTÁNEO Debajo de la piel SUPRESIÓN DE LA FUNCIÓN OVÁRICA Tratamiento que detiene o disminuye la cantidad de estrógeno producida por los ovarios TALAZOPARIB Nuevo tipo de terapia dirigida que inhibe la PARP TAMOXIFENO Tipo de terapia endocrina que bloquea los efectos de la hormona estrógeno en la mama TAXANO Clase de quimioterapia que incluye paclitaxel y docetaxel TERAPIA DIRIGIDA Tipo más reciente de medicamento que funciona bloqueando las señales que le indican a las células cancerosas que crezcan o interfiriendo con su capacidad de obtener nutrientes para el crecimi",cdb563b4b85f00e1348c7674a896ad49e17e9bb84cf079b8691d3b29cb1bf576,document_exact_claim;gold_document_verification,,,,,true,true,true,true
Q019,Q019-P00036,Q019-E0068,mama_es_novartis_guia-pacientes-CM_2025,,90,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"De todos ellos, algunos, como el tamoxifeno, pueden producir efectos secundarios a nivel del endometrio y moles- tias genitales que pueden dificultar el coito.",0e15adc32b46073b2c351c7f85f1c3e2142b4f80db90d02813147ce1027663ee,document_question_search,,,,,true,true,true,false
Q019,Q019-P00051,Q019-E0069,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,,13,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,es,"Sin embargo, cuando la fracción de eyección cae por debajo de los límites de la normalidad y no se recupera, se recomienda iniciar tratamiento de la insuficiencia cardiaca y evaluar el riesgo de mantener posteriormente el fármaco. En las mujeres que han presentado una insuficiencia cardiaca no existe una completa evidencia referente a si es posible retirar el tratamiento cardiológico a largo plazo 22,23,24. Trombosis venosa profunda (TVP) o tromboembolismo pulmonar puede ser un efecto secundario de tamoxifeno y con menor frecuencia de Ios inhibidores de la aromatasa.",59385a718db3adc4ae123c8971d3162bc64916600848cecd57fdf56f5b8d06a0,gold_document_verification,,,,,true,true,true,true
Q019,Q019-P00060;Q019-P00064,Q019-E0070,prostata_es_esmo_guia-para-pacientes_2022.pdf,,46,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,hybrid_search_persisted;language_aware_hybrid_search_persisted,,,3,3,false,false,false,false
Q019,Q019-P00066,Q019-E0071,prostata_es_gepac_guia-cancer-de-prostata_2020.pdf,,98,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,language_aware_hybrid_search_persisted,,,5,5,false,false,false,false
Q020,Q020-P00241,Q020-E0001,general_es_gepac_guia-toxicidad-quimioterapia_v1,p003_c00,3,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"Recomendaciones básicas
para pacientes en relación a la
toxicidad por quimioterapia
Miriam Huelves, Médico adjunto de Oncología1
Teresa Motilla, Supervisora de la Planta de hospitalización1
Estibaliz Salsamendi, Supervisora Hospital de Día1
Ana Blasco, Médico adjunto de Oncología2
Eduardo Jara, Enfermero de Oncología1
Mariano Provencio, Jefe de Servicio1
Servicio de Oncología Médica
Hospital Universitario Puerta de Hierro-Majadahonda-Madrid1
y Hospital General Universitario Valencia2",46a635080e71649ae975c242412b1e03c1fbdedde593c0db1518c367e9295b5f,lexical_question_snapshot,,8,,,false,false,false,false
Q020,Q020-P00242,Q020-E0002,general_es_gepac_guia-toxicidad-quimioterapia_v1,p004_c00,4,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"Editor:
Grupo Español de Pacientes con Cáncer (GEPAC).
El Grupo Español de Pacientes con Cáncer (GEPAC) es una organización independiente, sin ánimo de lucro y cuenta con inscripción defi nitiva desde el 1 de septiembre de 2010 en el registro
nacional de asociaciones con número 595854. La asociación está compuesta por diferentes organizaciones de pacientes oncológicos que se han unido para compartir recursos y experiencias
y para tener una sola voz ante los diferentes agentes sociales y los sistemas de salud.
Contacto:
Grupo Español de Pacientes con Cáncer (GEPAC)
C/ Santa Hortensia, 15 - Ofi cina K - 28002 Madrid
Teléfono: 91 563 18 01 Fax: 91 141 01 14
Página Web: www.gepac.es Correo Electrónico: info@gepac.es
Con la colaboración de:
Este folleto gratuito puede solicitarse a través de las organizaciones mencionadas en la página 54.
Exoneración de responsabilidad:
La exactitud de la información médica contenida en este folleto ha sido revisada por reconocidos profesionales. El folleto no pretende ser exhaustivo y no persigue el objetivo de sustituir las
recomendaciones o los tratamientos prescritos por especialistas sanitarios. Para el uso de la sustancia es determinante exclusivamente la dosifi cación descrita en la información actual con las
indicaciones autorizadas. Instamos a todos los lectores y lectoras a seguir las recomendaciones
médicas y psicológicas de los profesionales correspondientes.
Respuestas que importan.",40c10ff067eeaf6a21e3ec4b306f6cef94b9b7a502a4dfca140ac496b40d8849,lexical_question_snapshot,,9,,,false,false,false,false
Q020,Q020-P00243,Q020-E0003,general_es_gepac_guia-toxicidad-quimioterapia_v1,p008_c00,8,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"Toxicidad por quimioterapia
 15. TOXICIDAD CARDÍACA ....................................................................... 26

 Miocardiopatías quimioinducidas .......................................................... 26

 Tratamiento de las miocardiopatías ....................................................... 27

 Arrítmias cardíacas y procesos isquémicos ............................................ 27
 16. ENFERMEDAD TROMBOEMBÓLICA VENOSA ..................................... 28
 17. TOXICIDAD PULMONAR ..................................................................... 29
 18. DISFUNCIONES SEXUALES .................................................................. 29

 Consejos para los pacientes ................................................................... 30
 19. DISFUNCIÓN GONADAL .................................................................... 31

 Infertilidad en varones ........................................................................... 31

 Infertilidad en mujeres ........................................................................... 33

 Recomendaciones sobre infertilidad ...................................................... 36
 20. ALTERACIONES DE LOS SENTIDOS ..................................................... 37
 21. TOXICIDAD HEMATOLÓGICA ............................................................. 37

 Tratamiento de la anemia ...................................................................... 39

 Tratamiento de la neutropenia ............................................................... 40

 Tratamiento de la trombopeni",d4b5cfca2ad6af07dbea2a67f28593431ad7fdb2a10eb86c1727dfeb5d9ed0aa,lexical_question_snapshot,,10,,,false,false,false,false
Q020,Q020-P00045;Q020-P00169,Q020-E0004,general_es_gepac_guia-toxicidad-quimioterapia_v1,p009_c00,9,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"1. ASTENIA
Astenia es el término médico para denominar al cansancio (falta de energía) ya
sea físico o emocional. Al tratarse de un efecto secundario subjetivo, es muy
importante que el paciente informe de su presencia. El paciente puede experimentar incapacidad para realizar su actividad física habitual, difi cultad para
concentrarse, cansancio que no disminuye pese al descanso…
Tratamiento de la astenia
La utilización de fármacos para tratar la astenia es controvertido. Entre los fármacos que han demostrado utilidad son:
• Corticoides: Producen una mejoría rápida de la astenia. Pueden producir
además sensación de euforia y aumento de apetito. Sin embargo, no se recomienda su utilización de forma prolongada por los posibles efectos secundarios a largo plazo como son osteoporosis, atrofi a muscular, síndrome de
Cushing, diabetes corticoidea, infecciones…
• Progestágenos: Acetato de megestrol.
Mejora el apetito, disminuyendo la sensación de astenia y aumentado el
peso. El efecto de este fármaco tarda varios días en aparecer. Tiene un riesgo
aumentado de aparición de fenómenos tromboembólicos.
• Psicoestimulantes: Proporcionan sensación de bienestar. Son útiles para contrarrestar los efectos secundarios de los opiáceos. De escasa utilidad en la
práctica clínica por sus efectos secundarios: alteraciones emocionales, insomnio, alucinaciones.
• Tratamientos complementarios:
Existen estudios que han sugerido cierto benefi cio de los tratamientos con
Ginseng.
Consejos sobre hábitos de vida para disminuir la astenia
1. Hacer una lista de las actividades que desea realizar, establec",1d204beead998d70cfdffa373de6d8748a873edde4306385ea2a07152aa1909b,document_claim_search;lexical_claim_snapshot,,4,,,true,false,false,false
Q020,Q020-P00032,Q020-E0005,general_es_gepac_guia-toxicidad-quimioterapia_v1,p010_c00,10,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"Toxicidad por quimioterapia
4. Utilice métodos para reducir el estrés: técnicas de relajación, meditación, oír
música, oración, hablar con otras personas…
5. Mantener un equilibrio diario entre actividad física y descanso, limite el
tiempo en la cama al del sueño.
6. Consultar si aparece dolor, depresión, insomnio.
7. Lleve una dieta equilibrada, con un consumo diario de 2 litros de agua.
8. Intente llevar una vida lo más normal posible.
2. NÁUSEAS Y VÓMITOS
Las náuseas y los vómitos continúan siendo en la actualidad uno de los efectos
secundarios más temidos por los pacientes que reciben tratamiento con quimioterapia. En los últimos años, el control de esta toxicidad ha mejorado notablemente dada la aparición de los denominados fármacos antieméticos que actúan
en el control de estos síntomas. Además, también ha contribuido en su mejor
control el añadir a la quimioterapia la denominada ""pre-medicación"", cuyo objetivo es entre otros la administración de fármacos antieméticos para prevenir su
aparición y/o disminuir su intensidad.
Aún así, cerca del 50% de pacientes que reciben quimioterapia van a presentarlos en distintos grados, lo que infl uye en la calidad de vida de los pacientes y
obliga en ocasiones a posponer e incluso suspender el tratamiento. Su adecuado
manejo es muy importante ya que de lo contrario pueden aparecer complicaciones como deshidratación, desequilibrios electrolíticos, desnutrición, etc...
Existen distintos factores que van a infl uir en el riesgo emetógeno de un determinado protocolo de quimioterapia:
A. Factores en relación con el paciente
Como son l",f4c3be04bed97e4a9ecb2bc4d0fd14816f5a4764ee12e284d09a06386a95c94d,document_claim_search,,,,,true,false,false,false
