question_id,candidate_id,doc_id,chunk_id,page_num,source,lang,content,retrieval_method,retrieval_rank,retrieval_score,score_type,query_language,detected_language,ts_config,rrf_k,found_in_docs,document_only,original_gold_candidate,claim_id,query_type,ingestion_gap,provenance_detail
Q005,Q005-P00039,general_es_pfizer_manual-pacientes_2007,p033_c00,33,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_pfizer_manual-pacientes_2007.pdf,es,"¿Porqué mi tratamiento requiere que permanezca en el hospital?
Actualmente hay muchos tratamientos que se reciben en el ""hospital
de día"", es decir, durante el día y sin necesidad de pasar la noche en el hospital. Sin embargo hay pacientes cuyo tratamiento requiere que permanezcan más de un día en el hospital porque necesitan ser evaluados de cerca
con frecuencia y durante más tiempo mientras lo reciben.
¿Es normal que esté nervioso antes del tratamiento?
Sí, suele suceder con el primer tratamiento. Sin embargo, a medida que
conozca toda la dinámica del proceso, es decir dónde recibirá el tratamiento y quiénes son los que le darán la medicación y le cuidarán mientras la
recibe, verá como todo ello le dará seguridad y tranquilidad.
¿Qué es un ciclo de tratamiento?
Por regla general, la quimioterapia requiere administrar más de un
medicamento. Así, puede ser que tenga que recibir el medicamento X el
primer día, el medicamento Y del día primero al tercero y el medicamento
Z al cabo de una semana, después de lo cual siguen unos días de descanso hasta que se vuelve a iniciar la misma secuencia o ""ciclo"". Estos ciclos
suelen repetirse cada 15, 21 o 28 días, según la pauta que usted necesite.
Los períodos de descanso entre ciclo y ciclo son necesarios para que su
organismo se recupere.
Antes de cada ciclo su oncólogo le visitará para valorar como responde
su cuerpo al tratamiento y la evolución de la enfermedad.
¿Qué debo saber sobre la administración de la quimioterapia?
• Suele durar entre 2 y 6 horas.
• No es necesario que esté en ayunas.
• Puede leer, escuchar la radio, conver",lexical_question_snapshot,1,0.7142857142857143,unique_query_token_coverage,,,,,false,false,false,,question,false,Offline scan of read-only rag_chunks snapshot
Q005,Q005-P00040,general_es_pfizer_manual-pacientes_2007,p040_c00,40,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_pfizer_manual-pacientes_2007.pdf,es,"CUIDADOS ANTE LA CAÍDA DEL CABELLO
¿Siempre cae el cabello con los tratamientos de quimioterapia?
No todos los tratamientos hacen caer el cabello, pero la mayoría lo
empobrecen o hacen que pierda vitalidad.
Su médico le informará antes de iniciar el tratamiento.
¿Cuánto tiempo tarda en caer el
cabello?
Si su tratamiento hace caer el cabello,
este caerá aproximadamente a las 3 o 4
semanas de la administración del tratamiento.
¿Cuánto tiempo tarda en volver a
salir el cabello?
El cabello vuelve a salir entre 4 y 10
semanas tras finalizar el tratamiento.
No me imagino con peluca…
Puede ir a un centro especializado
donde ofrecen la posibilidad de previsualizar, por ordenador, el cambio de imagen.
Consejos para antes de la caída del cabello
• Si quiere mantener la misma imagen debe de ir a la peluquería para que puedan ver su tipo de cabello, color y corte.
Con ello conseguirá que no haya cambio en su aspecto.
• Es buena decisión también el no querer utilizar peluca;
actualmente hay muchas variedades de gorros, sombreros,
pañuelos y turbantes que ayudan a su imagen.
• Si tiene el pelo largo es mejor cortárselo porque le impresionará menos cuando empiece la caída.
• La pérdida de cabello suele ser rápida, así que el día que
comienza debe de ir a la peluquería para cortarlo muy cortito.
• No tomar esta decisión sino está clara la caída.
• A veces la caída del pelo da molestias en el cuero cabelludo.
SEGUNDA PARTE. CONVIVIENDO CON LA ENFERMEDAD",lexical_question_snapshot,2,0.7142857142857143,unique_query_token_coverage,,,,,false,false,false,,question,false,Offline scan of read-only rag_chunks snapshot
Q005,Q005-P00041,general_es_gepac_guia-toxicidad-quimioterapia_v1,p014_c00,14,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"Toxicidad por quimioterapia
3. MUCOSITIS
La mucositis es la infl amación de la mucosa del tracto digestivo que se caracteriza por la aparición de úlceras y/o enrojecimiento, sensación de ""quemazón"",
etc. Puede afectar a cualquier tramo de éste, desde la mucosa de la cavidad bucal (con la aparición de aftas) hasta la mucosa del ano. Es un efecto secundario
de la quimioterapia frecuente, que en el caso de trasplantados de médula ósea
puede afectar a más del 70% de los pacientes y hasta cerca del 100% en los
pacientes que reciben radioterapia sobre la cavidad bucal, como en el caso de
los carcinomas de lengua, glotis, etc...
Esta toxicidad afecta en gran medida a la calidad de vida de los pacientes produciendo dolor (que en algunas ocasiones precisará administración de opioides
para su control) y limitación de la ingesta (con las consecuencias de deshidratación y desnutrición). Además la mucositis predispone a infecciones secundarias,
sobre todo en pacientes con neutropenia.
Afortunadamente, la mucositis suele autolimitarse en el tiempo.
La gravedad de la mucositis también se clasifi ca en grados (según criterios del
NCI):
GRADO 0
No mucositis
GRADO 1
Eritema, dolor moderado, úlceras no dolorosas
GRADO 2
Eritema con edema y úlceras dolorosas que permiten la ingesta oral
GRADO 3
No es posible la ingesta oral
GRADO 4
Requiere soporte enteral o parental
Tabla 3.1. Grados de mucositis.
Tratamiento de la mucositis
1. Higiene bucal adecuada.
2. Enjuagues con anestésicos tópicos (Lidocaína viscosa, Benzocaína).
3. Fármacos que recubren las mucosas (enjuagues con soluciones antiácidas",lexical_question_snapshot,3,0.5714285714285714,unique_query_token_coverage,,,,,false,false,false,,question,false,Offline scan of read-only rag_chunks snapshot
Q005,Q005-P00042,general_es_gepac_guia-toxicidad-quimioterapia_v1,p018_c00,18,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"Toxicidad por quimioterapia
Consejos para los pacientes
1. Tomar alimentos ricos en fi bras y abundante agua.
2. Realizar ejercicio físico moderado diariamente, como caminar, puesto que
ello aumenta el movimiento intestinal.
3. Intentar ir a una hora fi ja al baño, con el fi n de educar el intestino.
6. ESOFAGITIS
La esofagitis es un término que hace referencia a la mucositis explicada en apartados anteriores que aparece en el esófago, es decir, es la infl amación de la
mucosa del esófago. Suele producir dolor centrotorácico y odinofagia (dolor
al tragar alimentos o saliva). En ocasiones impide la nutrición adecuada y si se
alarga esta situación en el tiempo puede requerir ingreso hospitalario para hidratación y nutrición.
Frecuentemente se asocia a neutropenia y a candidiasis esofágica (infección por
hongos).
El tratamiento de la esofagitis es igual que el de las mucositis de otras localizaciones descritas previamente.
7. FIEBRE
En pacientes con cáncer, la fi ebre puede tener dos causas:
1. Fiebre secundaria a los fármacos: Algunos medicamentos por si mismos pueden producir fi ebre mediada por mecanismos inmunológicos. Normalmente
aparece en las primeras horas tras la administración y desaparece rápidamente, no requiriendo la administración de antibiótico. En otras ocasiones
dura más tiempo y obliga en muchas ocasiones a administrar antibióticos de
forma empírica.
2. Fiebre asociada a infecciones: normalmente en relación con la bajada de
neutrófi los (neutropenia) secundaria a la quimioterapia. Requiere tratamiento
antibiótico (se describirá más adelante en el apartado ""ne",lexical_question_snapshot,4,0.5714285714285714,unique_query_token_coverage,,,,,false,false,false,,question,false,Offline scan of read-only rag_chunks snapshot
Q005,Q005-P00043,general_es_pfizer_manual-pacientes_2007,p033_c01,33,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_pfizer_manual-pacientes_2007.pdf,es,"evolución de la enfermedad.
¿Qué debo saber sobre la administración de la quimioterapia?
• Suele durar entre 2 y 6 horas.
• No es necesario que esté en ayunas.
• Puede leer, escuchar la radio, conversar…
Debe avisar a la enfermera si nota:
• Molestia o hinchazón en la zona de punción.
• Picor en la garganta.
• Palpitaciones.
• Escalofríos.
• Cualquier otro síntoma que le preocupe o moleste.
MANUAL PARA EL PACIENTE ONCOLÓGICO Y SU FAMILIA",lexical_question_snapshot,5,0.5714285714285714,unique_query_token_coverage,,,,,false,false,false,,question,false,Offline scan of read-only rag_chunks snapshot
Q005,Q005-P00044,mama_es_seom_cancer-mama_2025,p018_c00,18,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_cancer-mama_2025.pdf,es,"Con respecto a la utilización de tratamiento hormonal, sólo se indica si el tumor expresa receptores
hormonales. Habitualmente, el tratamiento hormonal se da tras finalizar la quimioterapia y puede durar
entre 5 y 10 años. Para las mujeres premenopáusicas, el fármaco elegido es el tamoxifeno y para las
postmenopáusicas, suele pautarse un inhibidor de la aromatasa. En las mujeres premenopáusicas muy
jóvenes o con alto riesgo de recaída puede indicarse suprimir la función ovárica durante un tiempo,
combinándolo con inhibidores de la aromatasa o tamoxifeno.
En pacientes con tumores receptores hormonales positivos y HER2-negativos con alto riesgo de recaída está
indicado el tratamiento con abemaciclib durante 2 años, en combinación con la terapia endocrina. En
pacientes con riesgo alto o intermedio de recaída, está aprobado el tratamiento con ribociclib adyuvante
durante 3 años, aunque aún no dispone de financiación por el SNS.
En este momento la terapia dirigida que se utiliza en el contexto adyuvante es el trastuzumab, que sólo es útil
si el tumor tenía expresión aumentada de la proteína HER2. En las pacientes con tumores HER2-positivos que
no alcanzan una respuesta completa patológica tras el tratamiento neoadyuvante está indicado el
tratamiento adyuvante con  TDM-1. En casos seleccionados se puede valorar también el tratamiento
extendido con neratinib.
En pacientes portadoras de mutación en BRCA1/2 y tumores HER2-negativos de alto riesgo, está indicado el
tratamiento adyuvante con olaparib durante 1 año.
Tratamiento médico neoadyuvante
El tratamiento neoadyuvante es aquel q",lexical_question_snapshot,6,0.5714285714285714,unique_query_token_coverage,,,,,false,false,false,,question,false,Offline scan of read-only rag_chunks snapshot
Q005,Q005-P00045,general_es_gepac_guia-toxicidad-quimioterapia_v1,p010_c00,10,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"Toxicidad por quimioterapia
4. Utilice métodos para reducir el estrés: técnicas de relajación, meditación, oír
música, oración, hablar con otras personas…
5. Mantener un equilibrio diario entre actividad física y descanso, limite el
tiempo en la cama al del sueño.
6. Consultar si aparece dolor, depresión, insomnio.
7. Lleve una dieta equilibrada, con un consumo diario de 2 litros de agua.
8. Intente llevar una vida lo más normal posible.
2. NÁUSEAS Y VÓMITOS
Las náuseas y los vómitos continúan siendo en la actualidad uno de los efectos
secundarios más temidos por los pacientes que reciben tratamiento con quimioterapia. En los últimos años, el control de esta toxicidad ha mejorado notablemente dada la aparición de los denominados fármacos antieméticos que actúan
en el control de estos síntomas. Además, también ha contribuido en su mejor
control el añadir a la quimioterapia la denominada ""pre-medicación"", cuyo objetivo es entre otros la administración de fármacos antieméticos para prevenir su
aparición y/o disminuir su intensidad.
Aún así, cerca del 50% de pacientes que reciben quimioterapia van a presentarlos en distintos grados, lo que infl uye en la calidad de vida de los pacientes y
obliga en ocasiones a posponer e incluso suspender el tratamiento. Su adecuado
manejo es muy importante ya que de lo contrario pueden aparecer complicaciones como deshidratación, desequilibrios electrolíticos, desnutrición, etc...
Existen distintos factores que van a infl uir en el riesgo emetógeno de un determinado protocolo de quimioterapia:
A. Factores en relación con el paciente
Como son l",lexical_question_snapshot,7,0.42857142857142855,unique_query_token_coverage,,,,,false,false,false,,question,false,Offline scan of read-only rag_chunks snapshot
Q005,Q005-P00046,general_es_gepac_guia-toxicidad-quimioterapia_v1,p011_c00,11,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"B. Riesgo emético de los fármacos quimioterápicos
Podemos clasifi car los fármacos quimioterápicos según el riesgo de emesis
en cuatro grupos:
RIESGO ALTO
(>90% de los casos)
Cisplatino, Mecloretamina, Carmustina, Dactinomicina,
Dacarbacina, Estreptozocina, Ciclosfamida a dosis
superiores a 1500 mg/m2
RIESGO MODERADO
(30-90% de los casos)
Oxaliplatino, Citarabina a más de 1 g/m2, Ciclofosfamida
a dosis inferiores a 1500 mg/m2, Ifosfamida,
Carboplatino, Daunorrubicina, Doxorrubicina,
Epirrubicina, Idarrubicina, Irinotecan
RIESGO BAJO
(10-30% de los casos)
Paclitaxel, Docetaxel, Etopósido, Cetuximab,
Trastuzumab, Mitoxantrone, Topotecan, Mitomicina,
Fluorruracilo, Citarabina a dosis superiores a 100 mg/m2,
Pemetrexed, Mototrexate, Gemcitabina
RIESGO MÍNIMO
(>10% de los casos)
Bevacizumab, Bleomicina, Rituximab, Vinblastina,
Vincristina,Vinprelbina, Busulfan, Fluradabina,
2-clorodeoxiadenosina
Tabla 2.1. Potencial emtógeno de distintos fármacos quimioterápicos
Tipos de náuseas y vómitos:
• Náuseas y vomitos agudos: son los que aparecen desde los primeros minutos
de la quimioterapia hasta las 24 horas después del tratamiento.
• Náuseas y vómitos diferidos o retardados: Ocurren a partir de las 24 horas
de administración de la quimioterapia y pueden durar hasta 6-7 días. Su
incidencia es aún mayor que los agudos (aparecen en cerca del 40% de los
pacientes).
• Náuseas y vómitos anticipatorios: Aparecen en pacientes que han presentado náuseas y/o vómitos severos durante ciclos previos de quimioterapia, en
los que los estímulos visuales, sonoros e incluso los olores de la clínica o",lexical_question_snapshot,8,0.42857142857142855,unique_query_token_coverage,,,,,false,false,false,,question,false,Offline scan of read-only rag_chunks snapshot
Q005,Q005-P00047,general_es_gepac_guia-toxicidad-quimioterapia_v1,p012_c00,12,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"Toxicidad por quimioterapia
Graduación de la toxicidad emetógena según el NCI (National Cancer Institute)
• Grado 1: 1 episodio en 24 horas.
• Grado 2: 2-5 episodios en 24 horas.
• Grado 3: 6 ó más episodios en 24 horas: se indica la administración de
líquidos Intravenosos.
• Grado 4: Consecuencias potencialmente mortales.
Tratamiento de las náusea y los vómitos
La administración de fármacos antieméticos con objetivo de prevenir su aparición es muy importante con la denominada premedicación previa a la administración de la quimioterapia y debe continuarse durante todo el tiempo que existe
probabilidad de que la quimioterapia administrada induzca vómitos.
Existente distintos fármacos:
• Antagonistas de los receptores de dopamina: Actúan a nivel cerebral sobre la
zona ""quimiorreceptora"". Son los fármacos más empleados.
• Fenotiacinas: Clorpromacina, tietilperazina, perfenacina.
• Butirofenonas: haloperidol.
• Benzamidas: metoclopramida.
• Antagonistas de los receptores serotoninérgicos: Ondansetrón, granisetrón,
palonosetrón…
• Corticoesteroides: Utilizada sobre todo en la premedicación por sus efectos
secundarios con su uso crónico. Aporta además una sensación subjetiva de
bienestar. Pertenece a este grupo la Dexametadona.
• Antagonistas de la sustancia P: Más útiles en el control de las nauseas y vómitos diferidos. Pertenece a este grupo el Aprepitant.
• Benzodiacepinas: no tienen actividad antiemética intrínseca, pero se han demostrado útiles en combinación y especialmente como prevención en las
náuseas y vómitos anticipatorios.",lexical_question_snapshot,9,0.42857142857142855,unique_query_token_coverage,,,,,false,false,false,,question,false,Offline scan of read-only rag_chunks snapshot
Q005,Q005-P00048,general_es_gepac_guia-toxicidad-quimioterapia_v1,p020_c00,20,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"Toxicidad por quimioterapia
Tratamiento farmacológico:
Los casos leves se resuelven con tratamiento sintomático, antihistamínicos y corticoides tópicos. Controlar al paciente en las siguientes 24-48 horas, para descartar la progresión hacia formas de mayor gravedad.
Los casos graves, precisan hospitalización y en algunos casos ingreso en unidades de cuidados intensivos, con medidas de soporte vital, cuidado de mucosas y
tratamiento con corticoides intravenosos.
9. TOXICIDAD CUTÁNEA LOCAL:
La quimioterapia pueda afectar a la piel (afectación local o generalizada) y a los
anejos cutáneos (uñas, folículos pilosos). Aunque esta toxicidad normalmente
no implica gravedad, es muy importante su manejo ya que afecta a la calidad de
vida del paciente al infl uir sobre su imagen corporal.
FLEBITIS
Es la infl amación de la pared interna de una vena secundaria a la administración
intravenosa de los fármacos.
El paciente nota dolor en la zona de la vena, caliente, eritematosa y en ocasiones
se palpa una zona indurada. A veces puede producirse también asociada trombosis de la misma e incluso febrícula (algunas décimas de fi ebre).
La fl ebitis suele ser autolimitada.
Es aconsejable la administración de un analgésico como el ibuprofeno, paracetamol, etc. para aliviar el dolor. La administración de medidas locales (calor o
frío dependiendo del fármaco administrado) también pueden producir alivio.
EXTRAVASACIÓN DE FÁRMACOS
Ocurre cuando los fármacos quimioterápicos entran en contacto directo con los
tejidos circundantes durante su infusión intravenosa.
La gravedad depende del fármaco y de su",lexical_question_snapshot,10,0.42857142857142855,unique_query_token_coverage,,,,,false,false,false,,question,false,Offline scan of read-only rag_chunks snapshot
Q005,Q005-P00049,general_es_gepac_guia-toxicidad-quimioterapia_v1,p047_c00,47,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"Consejos para pacientes
• Use un calendario y organice su tiempo, anotando fechas o actividades importantes.
• Anote la información nueva o importante.
• Utilice notas recordatorias (post-it).
• Realice ejercicios mentales y de memoria, practique crucigramas, puzzles…
• El ejercicio físico puede aumentar la actividad mental: pasee, nade, haga
ejercicio al aire libre…
23. TRASTORNOS DEL SUEÑO
Hasta un 45% de los pacientes con cáncer padecen trastornos del sueño. El
insomnio es el trastorno más común en los pacientes con cáncer y suele ser
secundario a factores físicos y psicológicos relacionados con el cáncer y sus
tratamientos.
Los fármacos empleados en el tratamientos del cáncer pueden ocasionar insomnio, así como aquellos fármacos empleados en el tratamiento sintomático:
estimulantes del SNC (metilfenidato), sedantes e hipnóticos (benzodiacepinas),
antiepilépticos (fenitoina)…
Para evaluar las alteraciones del sueño es preciso analizar los factores predisponentes, los patrones de sueño, el estado emocional del paciente, el grado de
ejercicio y actividad diaria, la dieta, los síntomas acompañantes, los medicamentos concomitantes.
Los principales factores predisponentes son:
• Relacionados con la enfermedad: dolor, fi ebre, asfi xia, prurito…
• Relacionados con el tratamiento: cirugía (dolor, compresión), quimioterapia.
• Relacionados con los fármacos concomitantes: empleo de opioides, sedantes/hipnóticos, esteroides, antidepresivos, vitaminas.
• Trastornos psicológicos.
• Depresión.
• Ansiedad.
• Delirio.",lexical_question_snapshot,11,0.42857142857142855,unique_query_token_coverage,,,,,false,false,false,,question,false,Offline scan of read-only rag_chunks snapshot
Q005,Q005-P00050,general_es_pfizer_manual-pacientes_2007,p015_c01,15,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_pfizer_manual-pacientes_2007.pdf,es,"uado a 7 cm. del ano, Josep no
lleva un ano contranatura de por vida. La combinación de quimioterapia y
radioterapia de la zona consigue excelentes resultados de curación salvaguardando el esfínter anal.
Como en la mayoría de casos, el estudio cuidadoso de la pieza quirúrgica aporta una información que, junto a los datos ya conocidos previamente, sirven para elaborar un pronóstico que permite diseñar la estrategia terapéutica más adecuada para conseguir los mejores resultados posibles.
El aumento en el pre-operatorio de un indicador (o ""marcador"") en sangre denominado
antígeno carcinoma embrionario
(CEA) y la presencia de dos ganglios cercanos al tumor aconsejó
la administración de 'quimioterapia adyuvante'.
Este concepto ocupa la mayoría del tiempo de muchas visitas.
Hace casi treinta años que el Dr.
Bonnadona, un italiano de gran
EL LIBRO DE CABECERA DEL PACIENTE ONCOLÓGICO Y SU FAMILIA",lexical_question_snapshot,12,0.42857142857142855,unique_query_token_coverage,,,,,false,false,false,,question,false,Offline scan of read-only rag_chunks snapshot
Q005,Q005-P00051,mama_es_esmo_guia-para-pacientes_v1,p028_c00,28,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Terapia anti-HER2
El cáncer de mama HER2-positivo suele tratarse con el agente anti-HER2 trastuzumab por infusión
intravenosa o inyección subcutánea, así como con quimioterapia (Cardoso et al. 2018 [en prensa]). El
trastuzumab está aprobado para su uso en pacientes con cáncer HER2-positivo después de una cirugía,
quimioterapia neoadyuvante o adyuvante y radioterapia, en combinación con quimioterapia adyuvante,
y en combinación con quimioterapia neoadyuvante para tumores de más de 2 cm de diámetro (Herceptin
RCP, 2017). Se considera que la duración óptima del tratamiento con trastuzumab es de 1 año. El trastuzumab
normalmente no se administra al mismo tiempo que las antraciclinas debido al riesgo de que se produzcan
efectos secundarios cardíacos (para más detalles, véase la sección ""¿Cuáles son los posibles efectos secundarios
del tratamiento?""), pero puede darse secuencialmente. Los taxanos pueden administrarse al mismo
tiempo que el trastuzumab. En algunos pacientes de riesgo más alto, se puede utilizar una combinación de
trastuzumab y pertuzumab. A algunos pacientes también se les podría ofrecer un año de tratamiento con la
nueva terapia anti-HER2 neratinib tras haber completado el tratamiento con trastuzumab.
Descripción general del tratamiento
La variedad de tratamientos disponible puede resultar confusa, pero la combinación de tratamiento sistémico
que usted reciba dependerá de los resultados de su biopsia o de las muestras del tumor y/o de los ganglios
linfáticos analizados tras su extirpación quirúrgica. La siguiente imagen ofrece una descripción general de los
tipos",lexical_question_snapshot,13,0.42857142857142855,unique_query_token_coverage,,,,,false,false,false,,question,false,Offline scan of read-only rag_chunks snapshot
Q005,Q005-P00052,mama_es_hureinasofia_protocolo-cancer-mama_2021,p088_c00,88,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_HUReinaSofia_protocolo-cancer-mama_2021.pdf,es,"2. MASTECTOMÍA (18, 19):
2.1 PARED TORÁCICA:
-
Indicaciones:
•
Tumores mayores de 5 cm de diámetro pT3
•
T4, por afectación de piel o pared o ambos.
•
Afectación axilar de 4 o más ganglios N2-N3
•
Borde de resección afecto.
-
Dosis: 40 Gy a 2,67 Gy / sesión, 5 días a la semana (15 sesiones)
-
INICIO:
•
De no administrarse quimioterapia adyuvante, la radioterapia se podrá
iniciar a partir de los 15 días de la cirugía, y se recomienda antes de 2
meses.
•
En caso de administración de tratamiento sistémico: Si son esquemas con
antraciclinas o taxanos, se iniciará entre las 2-6 semanas del último ciclo;
cuando se administran esquemas con Trastuzumab, se podrá realizar de
forma concomitante.
•
Cuando se administra hormonoterapia: Con inhibidores de la aromatasa
se podrá hacer simultáneamente. Con Tamoxifeno se recomienda
comenzar el tratamiento HT una semana después de finalizar el
tratamiento RT.

2.2. CADENAS GANGLIONARES
- Indicaciones:
•
Afectación axilar de 4 o más ganglios N2-N3
•
Afectación axilar de 1 a 3 ganglios N1 con factores de riesgo asociados.
-
Dosis: 40 Gy a 2,67 Gy / sesión, 5 días a la semana (15 sesiones)
-
Volumen:
•
Niveles III y SCL",lexical_question_snapshot,14,0.42857142857142855,unique_query_token_coverage,,,,,false,false,false,,question,false,Offline scan of read-only rag_chunks snapshot
Q005,Q005-P00053,mama_es_novartis_guia-pacientes-CM_2025,p093_c00,93,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Sexualidad
185
Criopreservación de tejido ovárico
Cuando las condiciones de la paciente no permitan la criopreservación
de embriones u ovocitos (ya que no se dispone de tiempo para realizar
una estimulación ovárica o la administración de hormonas está contraindicada), se puede plantear la criopreservación del tejido ovárico.
Actualmente sigue siendo una técnica experimental, aunque cada vez
se tiene más experiencia.
Mediante una cirugía (normalmente laparoscopia) se extrae el tejido
ovárico, se incluye una porción en parafina y se estudia macroscopicamente para descartar patología, el resto se criopreserva. Tras superar la
enfermedad, el tejido se descongela y se reimplanta para recuperar su
función e intentar conseguir un embarazo.
Existen situaciones especiales, como el cáncer localmente avanzado o el
cáncer inflamatorio, que requieren de un inicio inmediato de la quimioterapia en los que no es prudente demorar el inicio de la quimioterapia
adyuvante más de 6 semanas, por tanto las pacientes deben realizar el
proceso en este periodo.
Es muy importante proporcionar información temprana a
estas pacientes para que acudan a centros de reproducción asistida tan pronto se les diagnostique el cáncer.
La mayoría de las guías recomiendan posponer el embarazo durante al menos 2 años después del tratamiento del cáncer de mama,
según el estadio y el tratamiento recibido. Sin embargo, es poco
probable que las mujeres con enfermedad localizada empeoren el
pronóstico si se quedan embarazadas.
Estudios recientes evidencian que, en pacientes con cáncer de
mama, pausar la terapia endocrina",lexical_question_snapshot,15,0.42857142857142855,unique_query_token_coverage,,,,,false,false,false,,question,false,Offline scan of read-only rag_chunks snapshot
Q005,Q005-P00054,general_es_pfizer_manual-pacientes_2007,p033_c01,,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_pfizer_manual-pacientes_2007.pdf,es,"evolución de la enfermedad.
¿Qué debo saber sobre la administración de la quimioterapia?
• Suele durar entre 2 y 6 horas.
• No es necesario que esté en ayunas.
• Puede leer, escuchar la radio, conversar…
Debe avisar a la enfermera si nota:
• Molestia o hinchazón en la zona de punción.
• Picor en la garganta.
• Palpitaciones.
• Escalofríos.
• Cualquier otro síntoma que le preocupe o moleste.
MANUAL PARA EL PACIENTE ONCOLÓGICO Y SU FAMILIA",semantic_search_persisted,1,0.18458068370819092,cosine_distance,,,,,false,false,false,,question,false,Existing immutable evaluation output; top-5 only
Q005,Q005-P00055,mama_es_novartis_guia-pacientes-CM_2025,p023_c00,,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Ejercicio físico
4.	 Adapta la intensidad durante los primeros
días tras la quimioterapia: las pacientes suelen
percibir una mayor fatiga durante los primeros
3-5 días tras la infusión del tratamiento oncológico. Esto es porque el cuerpo se está recuperando del tratamiento y para ello centra sus
energías en reconstruir los tejidos y las células.
En este momento, debemos bajar la intensidad
y realizar ejercicios más suaves durante unos
20-40 minutos (en función de cómo te encuentres) para ayudar al organismo a recuperarse
poco a poco. Si incluyes alta intensidad, al cuerpo le costará más recuperarse y puedes sentir
más fatiga de lo normal. En los tratamientos semanales, suele ser suficiente controlar la intensidad durante los 2 días siguientes.
5.	 Cuidado si tienes las plaquetas bajas: algunos
tratamientos producen una bajada de plaquetas, esto hace que la sangre coagule peor. En
estos casos es importante controlar el aumento
de presión en los ejercicios de fuerza, soltando el aire y evitando bloquear la respiración. Si
no lo haces, puede aparecer sangrado de nariz.
También es importante realizar ejercicio en lugares seguros evitando el riesgo de tener caídas y golpes.
6.	 Adapta la intensidad en los momentos de neutropenia o bajada de defensas: se ha visto que
la intensidad moderada puede ayudar a subir
las defensas, pero esto no sucede de manera
inmediata, sino que es un proceso de adaptación. Por ello, hacer ejercicio de intensidad moderada para subir las defensas no es algo que
surta efecto a corto plazo. Si tienes las defensas
bajas, lo que sí debes hacer es bajar la i",semantic_search_persisted,2,0.268384413026833,cosine_distance,,,,,false,false,false,,question,false,Existing immutable evaluation output; top-5 only
