question_id,claim_id,query_type,query_text,retrieval_method,retrieval_rank,retrieval_score,score_type,ts_config,doc_id,chunk_id,page_num,topic,source,lang,content
Q006,"",question,¿Qué es la Neutropenia?,lexical_spanish,34,0.1,ts_rank_cd,spanish,mama_en_seom-geicam-solti_clinical-guidelines-advanced-breast-cancer_2022,p008_c00,8,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-advanced-breast-cancer_2022.pdf,en,"Sacituzumab govitecan (SG) is an antibody-drug conjugate (ADC) composed of a Trop-2 antibody coupled to an
SN-38 payload, via a proprietary, hydrolyzable linker. In
the phase III trial ASCENT study, SG was compared with
single-agent chemotherapy of the TPC (eribulin, vinorelbine, gemcitabine and capecitabine) in TNBC patients with
relapsed or refractory metastatic disease treated with two
or more previous standard chemotherapy regimens (at least
one of them in the metastatic setting). SG showed a significant improvement in median PFS (5.6 vs 1.7 months)
and median OS (12.1 vs 6.7 months), compared with TPC
[35]. Based on these results, SG should be considered as the
preferred treatment after anthracyclines and taxanes [I, A].
More recently, another phase 3 trial (DESTINY-04) tested
trastuzumab-deruxtecan (T-Dxd) vs. TPC (taxanes, eribulin,
capecitabine, gemcitabine) in HER2-low patients as a first-
or second-line chemotherapy for the advanced setting (see
""HER2-low ABC""), The study showed a benefit in terms
of PFS and OS in the small group of TN patients included
(N = 60). Therefore, although with less evidence, treatment
with T-Dxd may also be an option, in particular when safety
profiles (diarrhea and neutropenia for SG, emesis and pneumonitis for T-Dxd) are taken into account [I, B] [16].
HER2‑positive ABC (Fig. 4)
A high level of HER2 overexpression, as determined by
either 3+ staining by immunohistochemistry (IHC) for
the HER2 protein or evidence of HER2 gene amplification by fluorescence in situ hybridization (FISH ratio ≥ 2.0
or HER2 copy number ≥ 6.0), is a strong p"
Q006,"",question,¿Qué es la Neutropenia?,lexical_spanish,35,0.1,ts_rank_cd,spanish,mama_en_seom-geicam-solti_clinical-guidelines_2022,p008_c00,8,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines_2022.pdf,en,"Sacituzumab govitecan (SG) is an antibody-drug conjugate (ADC) composed of a Trop-2 antibody coupled to an
SN-38 payload, via a proprietary, hydrolyzable linker. In
the phase III trial ASCENT study, SG was compared with
single-agent chemotherapy of the TPC (eribulin, vinorelbine, gemcitabine and capecitabine) in TNBC patients with
relapsed or refractory metastatic disease treated with two
or more previous standard chemotherapy regimens (at least
one of them in the metastatic setting). SG showed a significant improvement in median PFS (5.6 vs 1.7 months)
and median OS (12.1 vs 6.7 months), compared with TPC
[35]. Based on these results, SG should be considered as the
preferred treatment after anthracyclines and taxanes [I, A].
More recently, another phase 3 trial (DESTINY-04) tested
trastuzumab-deruxtecan (T-Dxd) vs. TPC (taxanes, eribulin,
capecitabine, gemcitabine) in HER2-low patients as a first-
or second-line chemotherapy for the advanced setting (see
""HER2-low ABC""), The study showed a benefit in terms
of PFS and OS in the small group of TN patients included
(N = 60). Therefore, although with less evidence, treatment
with T-Dxd may also be an option, in particular when safety
profiles (diarrhea and neutropenia for SG, emesis and pneumonitis for T-Dxd) are taken into account [I, B] [16].
HER2‑positive ABC (Fig. 4)
A high level of HER2 overexpression, as determined by
either 3+ staining by immunohistochemistry (IHC) for
the HER2 protein or evidence of HER2 gene amplification by fluorescence in situ hybridization (FISH ratio ≥ 2.0
or HER2 copy number ≥ 6.0), is a strong p"
Q006,"",question,¿Qué es la Neutropenia?,lexical_spanish,36,0.1,ts_rank_cd,spanish,mama_es_esmo_guia-para-pacientes_v1,p040_c00,40,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"un solo medicamento de quimioterapia. Las principales áreas del cuerpo afectadas por la quimioterapia
son aquellas en las que las nuevas células se producen y reemplazan rápidamente (es decir, la médula ósea,
los folículos pilosos, el sistema digestivo y el revestimiento de la boca). Las reducciones en sus niveles de
neutrófilos (un tipo de glóbulo blanco) pueden producir la aparición de neutropenia, lo que le hará más
susceptible a las infecciones. En alguna ocasión puede producirse una pérdida accidental de medicamento
de quimioterapia de la vena a los tejidos circundantes (extravasación), lo que puede causar ampollas o
ulceraciones; estos efectos pueden contrarrestarse con antihistamínicos y ungüentos a base de esteroides, así
como con paños calientes empapados para aliviar el dolor en la piel. Algunos medicamentos de quimioterapia
pueden afectar a la fertilidad. Si esto le preocupa, hable con su médico antes de comenzar el tratamiento.
Las náuseas y los vómitos son comunes y pueden ser molestos en pacientes que reciben quimioterapia,
pero su médico podrá utilizar una variedad de enfoques para controlar y prevenir estos síntomas (Roila et al.
2016). La mayoría de los efectos secundarios de la quimioterapia son temporales y pueden controlarse con
medicamentos o a través de cambios en el estilo de vida. Su médico o enfermero le ayudarán a controlarlos
(Macmillan 2016)."
Q006,"",question,¿Qué es la Neutropenia?,lexical_spanish,37,0.1,ts_rank_cd,spanish,mama_es_esmo_guia-para-pacientes_v1,p047_c01,47,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"ente durante el tratamiento con el fin de detectar
la aparición de neutropenia, leucopenia, anemia o
trombocitopenia. Su médico podrá ajustar su tratamiento de
acuerdo con los resultados de las pruebas y le asesorará sobre
cómo prevenir las infecciones.
•	 Informe a su médico de cualquier efecto sobre el sistema
gastrointestinal (náuseas, vómitos, diarrea), él podrá
ayudarle a prevenir o controlar estos efectos secundarios.
•	 Informe de cualquier signo de neuropatía periférica a su
médico, él le ayudará a controlar este efecto secundario.
•	 Para prevenir y tratar la estomatitis/mucositis puede
mantener una buena higiene bucal usando un enjuague bucal
con esteroides y una pasta dental suave. La pasta dental
con esteroides se puede utilizar para tratar las úlceras en
desarrollo. En el caso de estomatitis más grave (de grado 2 o
superior), su médico podrá sugerir que se reduzca la dosis del
tratamiento o que se retrase la terapia hasta que la estomatitis
se resuelva, pero en la mayoría de los casos los síntomas serán
leves y remitirán una vez haya terminado el tratamiento.
•	 Informe a su médico si experimenta cambios en las uñas,
artralgia o mialgia, para que él pueda decidir cómo manejarlos.
•	 La alopecia puede causar angustia a muchas/os pacientes,
su médico le proporcionará información sobre cómo lidiar
con este efecto secundario. Algunos hospitales pueden
proporcionar gorros fríos para reducir la pérdida de cabello.
Continúa en la página siguiente"
Q006,"",question,¿Qué es la Neutropenia?,lexical_spanish,38,0.1,ts_rank_cd,spanish,mama_es_esmo_guia-para-pacientes_v1,p056_c01,56,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"rolar estos efectos secundarios.
Bevacizumab
(Avastin RCP, 2017)
•	 Anorexia
•	 Artralgia
•	 Complicaciones en la
cicatrización de las
heridas
•	 Diarrea
•	 Disartria
•	 Disgeusia
•	 Disnea
•	 Dolor de cabeza
•	 Estomatitis
•	 Estreñimiento
•	 Fatiga
•	 Hipertensión
•	 Leucopenia
•	 Náuseas
•	 Neuropatía periférica
•	 Neutropenia
•	 Ojos llorosos
•	 Proteinuria
•	 Reacciones cutáneas
•	 Rinitis
•	 Trastornos hemorrágicos
•	 Trombocitopenia
•	 Vómitos
•	 Informe de cualquier signo de neuropatía periférica a su
médico, él le ayudará a controlar este efecto secundario.
•	 Cualquier tratamiento se retrasará hasta que las heridas hayan
sanado satisfactoriamente.
•	 Su tensión arterial será supervisada durante todo el tratamiento
y, en caso de que se determine la existencia de hipertensión,
ésta será controlada apropiadamente.
•	 Su función renal se monitoreará durante el tratamiento.
•	 Los efectos en el sistema gastrointestinal (estomatitis,
estreñimiento, diarrea, náuseas, vómitos) y la disgeusia pueden
provocar la pérdida del apetito (anorexia). Su médico podrá
ayudarle a prevenir o controlar estos efectos secundarios.
•	 Informe a su médico si experimenta problemas respiratorios.
Los problemas de disnea pueden tratarse con medicamentos
denominados opioides o benzodiacepinas, y en algunos casos
utilizando esteroides (Kloke y Cherny 2015).
•	 Informe a su médico si desarrolla alguna reacción cutánea (por
ejemplo, sarpullido, piel seca, decoloración), él le ayudará a
controlar estos efectos secundarios.
•	 Informe a su médico sobre la aparición de cualquier otro
efecto secundar"
Q006,"",question,¿Qué es la Neutropenia?,lexical_spanish,39,0.1,ts_rank_cd,spanish,mama_es_esmo_guia-para-pacientes_v1,p058_c01,58,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"ido
•	 Trombocitopenia
•	 Vómitos
•	 Sus recuentos de glóbulos sanguíneos se monitorearán
frecuentemente durante el tratamiento con el fin de detectar
la aparición de neutropenia, anemia o trombocitopenia.
Su médico podrá ajustar su tratamiento de acuerdo con los
resultados de las pruebas y le asesorará sobre cómo prevenir
las infecciones.
•	 Los efectos en el sistema gastrointestinal (estomatitis,
diarrea, náuseas y vómitos) y la disgeusia pueden provocar
la pérdida del apetito (anorexia). Su médico podrá ayudarle a
prevenir o controlar estos efectos secundarios.
•	 Para prevenir y tratar la estomatitis, puede mantener una
buena higiene oral usando un enjuague bucal con esteroides
y una pasta dental suave. La pasta dental con esteroides se
puede utilizar para tratar las úlceras en desarrollo. En el caso
de estomatitis más grave (de grado 2 o superior), su médico
podrá sugerir que se reduzca la dosis del tratamiento o que se
retrase la terapia hasta que la estomatitis se resuelva, pero
en la mayoría de los casos los síntomas serán leves y remitirán
una vez haya terminado el tratamiento.
•	 Informe a su médico si desarrolla alguna reacción cutánea, él le
ayudará a controlar este efecto secundario.
•	 La alopecia puede causar angustia a muchas/os pacientes,
su médico le proporcionará información sobre cómo lidiar con
este efecto secundario.
Continúa en la página siguiente"
Q006,"",question,¿Qué es la Neutropenia?,lexical_spanish,40,0.1,ts_rank_cd,spanish,mama_es_esmo_guia-para-pacientes_v1,p071_c01,71,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"odo o regla, y es la descarga
periódica (generalmente mensual) de sangre y tejido del
revestimiento interno del útero, a través de la vagina
METÁSTASIS
Tumores cancerosos que se han originado desde un
tumor/crecimiento primario en otra parte del cuerpo
METOTREXATO
Medicamento de quimioterapia que se administra a
través de una perfusión en una vena en el brazo o en el
pecho, o por vía oral
MIALGIA
Dolor muscular
MTOR (DIANA DE LA RAPAMICINA EN LOS
MAMÍFEROS)
Proteína involucrada en la multiplicación y la
supervivencia de las células, que puede ser más activa
en algunos tipos de células cancerosas que en las
células normales
MUCOSITIS
Inflamación y ulceración de las membranas que
recubren el sistema gastrointestinal
MUTACIÓN
Alteración permanente en la secuencia del ADN que
constituye un gen, tal que la secuencia difiere de lo que
se encuentra en la mayoría de las personas y altera la
función de la proteína relacionada
NASOFARINGITIS
Hinchazón e inflamación de las fosas nasales y de la
parte posterior de la garganta
NERATINIB
Nuevo tipo de terapia dirigida para el cáncer de mama
HER2-positivo
NEUMONITIS
Inflamación de los pulmones
NEUROPATÍA PERIFÉRICA
Daño producido a los nervios de las extremidades
del cuerpo. Los síntomas pueden incluir dolor,
sensibilidad, entumecimiento o debilidad en las manos,
pies o parte inferior de las piernas
NEUTRÓFILO
Tipo de glóbulo blanco que desempeña un papel
importante en la lucha contra las infecciones
NEUTROPENIA
Nivel anormalmente bajo de neutrófilos en la sangre, lo
que aumenta el riesgo de infección
OBESIDAD
Acumulación anormal o excesi"
Q006,"",question,¿Qué es la Neutropenia?,lexical_spanish,41,0.1,ts_rank_cd,spanish,mama_es_esmo_guia-para-pacientes_v1,p071_c02,71,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"peña un papel
importante en la lucha contra las infecciones
NEUTROPENIA
Nivel anormalmente bajo de neutrófilos en la sangre, lo
que aumenta el riesgo de infección
OBESIDAD
Acumulación anormal o excesiva de grasa que puede
ser perjudicial para la salud
OLAPARIB
Nuevo tipo de terapia dirigida que inhibe la PARP
ORQUIECTOMÍA
Cirugía para extirpar uno o ambos testículos"
Q006,"",question,¿Qué es la Neutropenia?,lexical_spanish,42,0.1,ts_rank_cd,spanish,mama_es_novartis_guia-pacientes-CM_2025,p023_c00,23,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Ejercicio físico
4.	 Adapta la intensidad durante los primeros
días tras la quimioterapia: las pacientes suelen
percibir una mayor fatiga durante los primeros
3-5 días tras la infusión del tratamiento oncológico. Esto es porque el cuerpo se está recuperando del tratamiento y para ello centra sus
energías en reconstruir los tejidos y las células.
En este momento, debemos bajar la intensidad
y realizar ejercicios más suaves durante unos
20-40 minutos (en función de cómo te encuentres) para ayudar al organismo a recuperarse
poco a poco. Si incluyes alta intensidad, al cuerpo le costará más recuperarse y puedes sentir
más fatiga de lo normal. En los tratamientos semanales, suele ser suficiente controlar la intensidad durante los 2 días siguientes.
5.	 Cuidado si tienes las plaquetas bajas: algunos
tratamientos producen una bajada de plaquetas, esto hace que la sangre coagule peor. En
estos casos es importante controlar el aumento
de presión en los ejercicios de fuerza, soltando el aire y evitando bloquear la respiración. Si
no lo haces, puede aparecer sangrado de nariz.
También es importante realizar ejercicio en lugares seguros evitando el riesgo de tener caídas y golpes.
6.	 Adapta la intensidad en los momentos de neutropenia o bajada de defensas: se ha visto que
la intensidad moderada puede ayudar a subir
las defensas, pero esto no sucede de manera
inmediata, sino que es un proceso de adaptación. Por ello, hacer ejercicio de intensidad moderada para subir las defensas no es algo que
surta efecto a corto plazo. Si tienes las defensas
bajas, lo que sí debes hacer es bajar la i"
Q006,"",question,¿Qué es la Neutropenia?,lexical_spanish,43,0.1,ts_rank_cd,spanish,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,p111_c01,111,prostata,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_en_EAU-EANM-ESTRO-ESUR-ISUP-SIOG_Guidelines-on-Prostate-Cancer_2026.pdf,en,"prostate tumours.
Cabazitaxel also works by binding to the microtubules. This prevents cellular mitosis and stabilises the tumour
cells. As a result, the cells do not divide. In addition, it inhibits androgen receptors by binding to the microtubules
and microtubule-associated motor protein dynein. As a consequence, androgen receptor nuclear translocation
is prevented [1182]. Common side effects include peripheral neuropathy, myalgias, neutropenia and arthralgia.
6.5.3
Nonhormonal noncytotoxic drug treatments
6.5.3.a
Poly (ADP-ribose) polymerase inhibitors (PARPi)
Poly (ADP-ribose) polymerase inhibitors (PARPi) block the enzyme poly ADP-ribose polymerase (PARP) and were
developed aiming to selectively target cancer cells harbouring BRCA mutations and other mutations inducing
homologous recombination deficiency and a high level of replication pressure with a sensitivity to PARPi
treatment. Due to the oncogenic loss of some DNA repair effectors and incomplete DNA repair repertoire, some
cancer cells are addicted to certain DNA repair pathways such as Poly (ADP-ribose) polymerase (PARP)-related
single-strand break repair pathway. The interaction between BRCA and PARP is a form of synthetic lethal effect,
which means the simultaneously functional loss of two genes leads to cell death, while a defect in any single
gene only has a limited effect on cell viability [1185]. BRCA mutations predispose patients to the development
of PCa whilst also making tumours more responsive to PARPi. Therefore, BRCA status should be assessed in
patients with metastatic PCa for optimal treatment sel"
Q006,"",question,¿Qué es la Neutropenia?,lexical_spanish,44,0.1,ts_rank_cd,spanish,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,p124_c02,124,prostata,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_en_EAU-EANM-ESTRO-ESUR-ISUP-SIOG_Guidelines-on-Prostate-Cancer_2026.pdf,en,"the
HR for rPFS in patients with BRCA-mutated mCRPC was 0.23 (0.10-0.53; p = 0.0002) and, in patients with nonBRCAm HRR gene-mutated mCRPC, it was 0.66 (0.39-1.12; p = 0.12) in favour of the talazoparib combination
[1205]. At a median follow-up of 52.5 months, OS was significantly improved with talazoparib plus enzalutamide
compared with enzalutamide plus placebo (HR 0.80, 95% CI 0.66-0.96; p = 0·016); median OS was 45.8
months in the talazoparib group compared with 37.0 months in the control group. This effect was much more
pronounced in HRR-deficient patients (n = 69; HR 0.55 [0.36-0.83]; p = 0·0035) and to a much lesser extent in
HRR-non-deficient or unknown patients (n = 636; HR 0.88 [0.71-1.08]; p = 0·22). At the final updated analysis,
rPFS showed a slightly higher HR (HR 0.67 [0.55-0.81]; p < 0·0001) [1325].
The most common treatment-emergent adverse events with the addition of talazoparib were anaemia,
neutropenia, and fatigue; the most common grade 3-4 event was anaemia (46%), which improved after dose
reduction, however, 39% required a blood transfusion, including 22% who required multiple transfusions, 8%
discontinued treatment due to anaemia and 2 patients on the combination were diagnosed with myelodysplastic
syndrome/acute myeloid leukaemia [1205]. In TALAPRO-2, an HRR-deficient-only cohort (cohort 2; n = 230) was
also recruited. The primary analysis for the combined HRR-deficient population (n = 399) met the rPFS endpoint
with a HR 0.45 (95% CI, 0.33 to 0.61; p < 0.0001; median not reached at the time of the analysis for the
talazoparib group versus 13.8 mont"
Q006,"",question,¿Qué es la Neutropenia?,lexical_spanish,45,0.1,ts_rank_cd,spanish,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,p125_c01,125,prostata,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_en_EAU-EANM-ESTRO-ESUR-ISUP-SIOG_Guidelines-on-Prostate-Cancer_2026.pdf,en,"ic syndrome and acute myeloid leukaemia compared with placebo treatment (Peto OR 2·63
[95% CI 1·13-6·14], p = 0·026) with no between-study heterogeneity (I2=0%, χ2 p = 0·91). Median treatment
duration was 9.8 months (IQR 3·6-17·4; n = 96) and median latency period since first exposure to a PARPi was
17.8 months (8·4-29·2; n = 58). Of 104 cases that reported outcomes, 47 (45%) resulted in death [1331].
Radium-223 in combination with enzalutamide
Men with mCRPC and bone metastases were randomised 1:1 to enzalutamide with or without radium-223 (ENZ
vs. ENZ-RAD) in the EORTC 1333/PEACE-3 trial [1332]. After an amendment, co-administration of zoledronic
acid or denosumab (bone protecting agents) was obligatory. The primary endpoint was rPFS. Of the 446
enrolled men, 87.9% in the ENZ-RAD arm completed the scheduled six cycles of RAD. Radiographic PFS was
16.4 (95% CI 13.8-19.2) months in the ENZ arm and 19.4 (95% CI 17.1-25.3) months in the ENZ-RAD arm. The HR
for rPFS was 0.69 (95% CI 0.54-0.87; p = 0.0009). The HR for OS was 0.69 (95% CI 0.52-0.90; p = 0.0031), with
median OS in the preplanned interim analysis of 35.0 (95% CI 28.8-38.9) months in the ENZ arm and 42.3 (95%
CI 36.8-49.1) months in the ENZ-RAD arm. Treatment-emergent adverse events (TEAE) ≥ grade 3 were reported
in 55.8% and 65.6% of the patients in the ENZ and ENZ-RAD arms, respectively. The most frequent grade ≥ 3
TEAE in the ENZ-RAD arm were hypertension (34%), fatigue (6%), anaemia (5%), and neutropenia (5%). No TEAE
≥ grade 3 was increased by more than 5% in the ENZ-RAD arm versus the ENZ arm.
The interim saf"
Q006,"",question,¿Qué es la Neutropenia?,lexical_spanish,46,0.1,ts_rank_cd,spanish,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,p125_c02,125,prostata,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_en_EAU-EANM-ESTRO-ESUR-ISUP-SIOG_Guidelines-on-Prostate-Cancer_2026.pdf,en,"EAE in the ENZ-RAD arm were hypertension (34%), fatigue (6%), anaemia (5%), and neutropenia (5%). No TEAE
≥ grade 3 was increased by more than 5% in the ENZ-RAD arm versus the ENZ arm.
The interim safety data analysis from the randomised phase III PEACE-3 trial comparing radium-223
combined with enzalutamide for first-line mCPRC to enzalutamide alone showed a high fracture rate in
both arms. For patients who received bone protecting agent (BPA) therapy, after it became mandatory on
the trial, fracture rates significantly decreased in both study arms one-year fractures decreased from 15.6% to
2.6% with a BPA in patients receiving enzalutamide monotherapy. This underscores the high risk of fracture in
patients with mCRPC and the necessity of complying with guidelines regarding BPA administration in the ARPI
era [1333].
6.7.7
Second-line treatment for mCRPC
All patients who receive treatment for mCRPC will eventually progress. All treatment options in this setting
are presented in Table 6.7.3. There is a paucity of high-level data with regards to the sequence of treatments,
particularly in case of pretreatment for mHSPC with ARPI and/or docetaxel or other agents. Treatment
sequences will depend on which agents were used previously.
6.7.7.a
Cabazitaxel
Cabazitaxel is a taxane with activity in docetaxel-resistant cancers. It was studied in a large prospective,
randomised, phase III trial (TROPIC) comparing cabazitaxel plus prednisone vs. mitoxantrone plus prednisone
in 755 patients with mCRPC, who had progressed after or during docetaxel-based chemotherapy [1334].
Patients recei"
Q006,"",question,¿Qué es la Neutropenia?,lexical_spanish,47,0.1,ts_rank_cd,spanish,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,p125_c03,125,prostata,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_en_EAU-EANM-ESTRO-ESUR-ISUP-SIOG_Guidelines-on-Prostate-Cancer_2026.pdf,en,"trial (TROPIC) comparing cabazitaxel plus prednisone vs. mitoxantrone plus prednisone
in 755 patients with mCRPC, who had progressed after or during docetaxel-based chemotherapy [1334].
Patients received a maximum of ten cycles of cabazitaxel (25 mg/m2) or mitoxantrone (12 mg/m2) plus
prednisone (10 mg/day). Overall survival was the primary endpoint which was significantly longer with
cabazitaxel (median: 15.1 vs. 12.7 months, p < 0.0001). There was also a significant improvement in PFS
(median: 2.8 vs. 1.4 months, p < 0.0001), objective RECIST response (14.4% vs. 4.4%, p < 0.005), and PSA
response rate (39.2% vs. 17.8%, p < 0.0002). Treatment-associated WHO grade 3-4 AEs developed
significantly more often in the cabazitaxel arm, particularly haematological (68.2% vs. 47.3%, p < 0.0002)
but also nonhaematological (57.4 vs. 39.8%, p < 0.0002) toxicity. In two post-marketing randomised phase III
trials, cabazitaxel was shown not to be superior to docetaxel in the first-line setting; in the second-line setting
in terms of OS, 20 mg/m2 cabazitaxel was not inferior to 25 mg/m2, but less toxic. Therefore, the lower
dose should be preferred [1335, 1336]. Cabazitaxel should preferably be given with prophylactic
granulocyte colony-stimulating factor (G-CSF) and should be administered by physicians with expertise in
handling neutropenia and sepsis [1337]."
Q006,"",question,¿Qué es la Neutropenia?,lexical_spanish,48,0.1,ts_rank_cd,spanish,prostata_es_esmo_guia-para-pacientes_2022,p047_c00,47,prostata,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_esmo_guia-para-pacientes_2022.pdf,es,"Quimioterapia
Los efectos secundarios de la quimioterapia varían en función de los medicamentos y las dosis utilizadas.
Podría experimentar algunos de los efectos secundarios enumerados más abajo, pero es muy poco probable
que los experimente todos. También es posible que experimente algunos efectos secundarios que no se
mencionan a continuación. Las principales áreas del cuerpo afectadas por la quimioterapia son aquellas en
las que las nuevas células se producen y reemplazan rápidamente (es decir, la médula ósea, los folículos
pilosos, el sistema digestivo y el revestimiento de la boca). Algunos pacientes encuentran que su sentido del
gusto se ve afectado; los cambios en las enzimas presentes en la boca pueden provocar que se perciba un
sabor metálico, así como la aparición de ampollas. La disminución de sus niveles de neutrófilos (un tipo de
glóbulo blanco) puede provocar neutropenia, lo que le hará más susceptible a las infecciones. La mayoría de
los efectos secundarios de la quimioterapia son temporales y pueden controlarse con medicamentos o a través
de cambios en el estilo de vida (Macmillan, 2018). Su médico le ayudará a controlarlos. La siguiente tabla enumera
los efectos secundarios más comunes de los medicamentos de quimioterapia que se pueden utilizar en el
tratamiento del cáncer de próstata.
MEDICAMENTO DE
QUIMIOTERAPIA
POSIBLES EFECTOS
SECUNDARIOS
CÓMO PUEDEN CONTROLARSE LOS EFECTOS
SECUNDARIOS
Docetaxel
(Taxotere RCP, 2020)
•	 Alopecia
•	 Anemia
•	 Anorexia
•	 Astenia
•	 Aumento de las
infecciones
•	 Daños tisulares
relacionados con la
extravasación
•	 Diarrea"
Q006,"",question,¿Qué es la Neutropenia?,lexical_spanish,49,0.1,ts_rank_cd,spanish,prostata_es_esmo_guia-para-pacientes_2022,p059_c01,59,prostata,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_esmo_guia-para-pacientes_2022.pdf,es,"pado
todo el cáncer. El margen se describe como positivo
o implicado cuando se encuentran células cancerosas
en el borde del tejido, lo que sugiere que no se ha
extirpado todo el cáncer
MÉDULA ÓSEA
Tejido esponjoso que se encuentra dentro de algunos
huesos (por ejemplo, los huesos de la cadera y del
muslo). Contiene células madre, que son células que
pueden convertirse en glóbulos rojos, glóbulos blancos
o plaquetas
METASTÁSICO (CÁNCER DE PRÓSTATA)
Cáncer que se ha diseminado desde el sitio (primario)
donde empezó hasta otras partes diferentes del cuerpo
METÁSTASIS
Tumores cancerosos que se han originado a partir de
un tumor/crecimiento primario en otra parte del cuerpo
MIALGIA
Dolor muscular
MÚSCULOS ELEVADORES
Músculos a ambos lados de la pelvis
MUTACIÓN
Alteración permanente en la secuencia del ADN que
construye un gen, de tal manera que la secuencia
difiere de lo que se encuentra en la mayoría de las
personas
NEOADYUVANTE (TRATAMIENTO)
Tratamiento administrado como primer paso para
reducir un tumor antes de que se administre el
tratamiento principal
NEUROPATÍA PERIFÉRICA
Daño producido a los nervios de las extremidades
del cuerpo. Los síntomas pueden incluir dolor,
sensibilidad, entumecimiento o debilidad en las manos,
los pies o la parte inferior de las piernas
NEUTRÓFILO
Tipo de glóbulo blanco que desempeña un papel
importante en la lucha contra las infecciones
NEUTROPENIA
Nivel anormalmente bajo de neutrófilos en la sangre, lo
que aumenta el riesgo de infección
OLAPARIB
Medicamento utilizado para tratar algunos tipos de
cáncer causados por mutaciones en los genes BRC"
Q006,"",question,¿Qué es la Neutropenia?,lexical_spanish,50,0.1,ts_rank_cd,spanish,prostata_es_seom_cancer-prostata_2025,p019_c02,19,prostata,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_SEOM_cancer-prostata_2025.pdf,es,"sis óseas siendo al menos una de ellas fuera del eje de las vértebras y la pelvis o bien
metástasis viscerales, es decir, en hígado, pulmón…). El tratamiento con Docetaxel es intravenoso y tiene
la ventaja de que se completa en 18 semanas (6 ciclos) pero también puede conllevar una mayor tasa de
efectos adversos. Aunque la mayoría son leves y manejables, como el cansancio, la diarrea, edemas o
hinchazón de piernas, la alopecia (caída de pelo) y las alteraciones de las uñas; existe riesgo de otros más
graves como la neutropenia (bajada de defensas) que implica mayor riesgo a desarrollar fiebre e
infecciones severas. Es por ello muy importante que los pacientes que reciben quimioterapia consulten
con su oncólogo o acudan a Urgencias precozmente en caso de presentar fiebre durante el tratamiento."
Q006,"",question,¿Qué es la Neutropenia?,lexical_spanish,51,0.1,ts_rank_cd,spanish,prostata_es_seom_cancer-prostata_2025,p022_c02,22,prostata,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_SEOM_cancer-prostata_2025.pdf,es,"eventual bajada de defensas (como los pacientes de edad avanzada), el oncólogo
puede prescribir inyecciones de factores estimulantes (G-CSF) para intentar evitar que ocurra.
2. Cabazitaxel es un fármaco de la misma familia que el Docetaxel que ha demostrado mejorar la
supervivencia de los enfermos con CPRCm que han recibido quimioterapia previamente con
Docetaxel. Este fármaco también se administra por vía intravenosa cada tres semanas con dosis
bajas de Prednisona oral (5 mg cada 12 horas). Como efectos adversos hay que destacar la diarrea y
bajada de defensas (neutropenia) por lo que se recomienda utilizar G-CSF en los pacientes de alto
riesgo.
3. Otros quimioterápicos como el Carboplatino u otros menos utilizados actualmente (Mitoxantrone,
Ciclofosfamida…) se reservan para pacientes seleccionados en los que han fracasado el resto de
tratamientos. Una excepción son los pacientes con tumores neuroendocrinos o que presentan"
