doc_id,chunk_id,page_num,topic,source,lang,content,created_at
mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,p026_c03,26,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_NCCN_clinical-practice-guidelines-in-oncology_2024.pdf,en,"ve primary breast cancer: first report of Intergroup Trial
C9741/Cancer and Leukemia Group B Trial 9741. J Clin Oncol 2003;21:
1431-1439.
137.
Sparano JA, Wang M, Martino S, et al. Weekly paclitaxel in the adjuvant
treatment of breast cancer. N Engl J Med 2008;358:1663-1671.
138.
Jones S, Holmes FA, O'Shaughnessy J, et al. Docetaxel with cyclophosphamide is associated with an overall survival benefit compared with
doxorubicin and cyclophosphamide: 7-year follow-up of US Oncology
Research Trial 9735. J Clin Oncol 2009;27:1177-1183.
139.
Kuroi K, Toi M, Ohno S, et al. Prognostic significance of subtype and
pathologic response in operable breast cancer; a pooled analysis of
prospective neoadjuvant studies of JBCRG. Breast Cancer 2015;22:
486-495.
140.
Martın M, Ruiz Simon A, Ruiz Borrego M, et al. Epirubicin plus cyclophosphamide followed by docetaxel versus epirubicin plus docetaxel
followed by capecitabine as adjuvant therapy for node-positive early
breast cancer: results from the GEICAM/2003-10 study. J Clin Oncol
2015;33:3788-3795.
141.
Joensuu H, Kellokumpu-Lehtinen PL, Huovinen R, et al. Adjuvant capecitabine, docetaxel, cyclophosphamide, and epirubicin for early breast
cancer: final analysis of the randomized FinXX trial. J Clin Oncol 2012;
30:11-18.
142.
Piccart MJ, Di Leo A, Beauduin M, et al. Phase III trial comparing two
dose levels of epirubicin combined with cyclophosphamide with cyclophosphamide, methotrexate, and fluorouracil in node-positive breast
cancer. J Clin Oncol 2001;19:3103-3110.
143.
Martin M, Pienkowski T, Mackey J, et al. Adjuvant docetaxel for nod",2026-04-23 12:55:51.041375+02
mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,p026_c04,26,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_NCCN_clinical-practice-guidelines-in-oncology_2024.pdf,en,"osphamide with cyclophosphamide, methotrexate, and fluorouracil in node-positive breast
cancer. J Clin Oncol 2001;19:3103-3110.
143.
Martin M, Pienkowski T, Mackey J, et al. Adjuvant docetaxel for nodepositive breast cancer. N Engl J Med 2005;352:2302-2313.
144.
Swain SM, Jeong JH, Geyer CE, et al. NSABP B-30: definitive analysis of
patient outcome from a randomized trial evaluating different schedules
and combinations of adjuvant therapy containing doxorubicin, docetaxel
and cyclophosphamide in women with operable, node-positive breast
cancer. Cancer Res 2009;69(Suppl 2):75.
145.
Sparano JA, Zhao F, Martino S, et al. Long-term follow-up of the E1199
phase III trial evaluating the role of taxane and schedule in operable
breast cancer. J Clin Oncol 2015;33:2353-2360.
146.
Bang SM, Heo DS, Lee KH, et al. Adjuvant doxorubicin and cyclophosphamide versus cyclophosphamide, methotrexate, and 5-fluorouracil
chemotherapy in premenopausal women with axillary lymph node positive breast carcinoma. Cancer 2000;89:2521-2526.
147.
Fisher B, Brown AM, Dimitrov NV, et al. Two months of doxorubicin-cyclophosphamide with and without interval reinduction therapy compared with 6 months of cyclophosphamide, methotrexate, and
fluorouracil in positive-node breast cancer patients with tamoxifen-nonresponsive tumors: results from the National Surgical Adjuvant Breast
and Bowel Project B-15. J Clin Oncol 1990;8:1483-1496.
148.
Fisher B, Anderson S, Wickerham DL, et al. Increased intensification and
total dose of cyclophosphamide in a doxorubicin-cyclophosphamide
regimen for the treatment of primary",2026-04-23 12:55:51.041375+02
mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,p026_c05,26,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_NCCN_clinical-practice-guidelines-in-oncology_2024.pdf,en,"l 1990;8:1483-1496.
148.
Fisher B, Anderson S, Wickerham DL, et al. Increased intensification and
total dose of cyclophosphamide in a doxorubicin-cyclophosphamide
regimen for the treatment of primary breast cancer: findings from National Surgical Adjuvant Breast and Bowel Project B-22. J Clin Oncol
1997;15:1858-1869.
149.
Early Breast Cancer Trialists' Collaborative Group. Polychemotherapy for
early breast cancer: an overview of the randomised trials. Lancet 1998;
352:930-942.
150.
Wang X, Wang SS, Huang H, et al. Effect of capecitabine maintenance
therapy using lower dosage and higher frequency vs observation on disease-free survival among patients with early-stage triple-negative breast
cancer who had received standard treatment: the SYSUCC-001 randomized clinical trial. JAMA 2021;325:50-58.
151.
Chia S, Norris B, Speers C, et al. Human epidermal growth factor
receptor 2 overexpression as a prognostic factor in a large tissue microarray series of node-negative breast cancers. J Clin Oncol 2008;26:
5697-5704.
152.
Gonzalez-Angulo AM, Litton JK, Broglio KR, et al. High risk of recurrence for patients with breast cancer who have human epidermal growth
factor receptor 2-positive, node-negative tumors 1 cm or smaller. J Clin
Oncol 2009;27:5700-5706.
153.
Curigliano G, Viale G, Bagnardi V, et al. Clinical relevance of HER2 overexpression/amplification in patients with small tumor size and nodenegative breast cancer. J Clin Oncol 2009;27:5693-5699.
154.
Untch M, Gelber RD, Jackisch C, et al. Estimating the magnitude of trastuzumab effects within patient subgroups in the HERA tri",2026-04-23 12:55:51.041375+02
mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,p026_c06,26,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_NCCN_clinical-practice-guidelines-in-oncology_2024.pdf,en,"ize and nodenegative breast cancer. J Clin Oncol 2009;27:5693-5699.
154.
Untch M, Gelber RD, Jackisch C, et al. Estimating the magnitude of trastuzumab effects within patient subgroups in the HERA trial. Ann Oncol
2008;19:1090-1096.
155.
Slamon D, Eiermann W, Robert N, et al. Adjuvant trastuzumab in HER2positive breast cancer. N Engl J Med 2011;365:1273-1283.
156.
Tolaney SM, Barry WT, Dang CT, et al. Adjuvant paclitaxel and trastuzumab for node-negative, HER2-positive breast cancer. N Engl J Med
2015;372:134-141.
157.
Tolaney SM, Tarantino P, Graham N, et al. Adjuvant paclitaxel and trastuzumab for node-negative, HER2-positive breast cancer: final 10-year
analysis of the open-label, single-arm, phase 2 APT trial. Lancet Oncol
2023;24:273-285.
158.
Joensuu H, Kellokumpu-Lehtinen PL, Bono P, et al. Adjuvant docetaxel
or vinorelbine with or without trastuzumab for breast cancer. N Engl J
Med 2006;354:809-820.
159.
Joensuu H, Bono P, Kataja V, et al. Fluorouracil, epirubicin, and cyclophosphamide with either docetaxel or vinorelbine, with or without
NCCN GUIDELINES
®
Breast Cancer, Version 3.2024",2026-04-23 12:55:51.041375+02
mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,p027_c00,27,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_NCCN_clinical-practice-guidelines-in-oncology_2024.pdf,en,"trastuzumab, as adjuvant treatments of breast cancer: final results of the
FinHer Trial. J Clin Oncol 2009;27:5685-5692.
160.
von Minckwitz G, Procter M, de Azambuja E, et al. Adjuvant pertuzumab
and trastuzumab in early HER2-positive breast cancer. N Engl J Med
2017;377:122-131.
161.
Loibl S, Jassem J, Sonnenblick A, et al. VP6-2022: adjuvant pertuzumab
and trastuzumab in patients with early HER-2 positive breast cancer in
APHINITY: 8.4 years' follow-up. Ann Oncol 2022;33:986-987.
162.
von Minckwitz G, Huang CS, Mano MS, et al. Trastuzumab emtansine
for residual invasive HER2-positive breast cancer. N Engl J Med 2019;
380:617-628.
163.
Tarantino P, Tayob N, Dang CT, et al. Adjuvant trastuzumab emtansine
versus paclitaxel plus trastuzumab for stage I HER21 breast cancer: 5year results and correlative analyses from ATEMPT (TBCRC033). Cancer
Res 2023;83(5 Suppl):Abstract PD18-01.
164.
Romond EH, Perez EA, Bryant J, et al. Trastuzumab plus adjuvant chemotherapy for operable HER2-positive breast cancer. N Engl J Med
2005;353:1673-1684.
165.
Perez EA, Suman VJ, Rowland KM, et al. Two concurrent phase II trials of
paclitaxel/carboplatin/trastuzumab (weekly or every-3-week schedule) as
first-line therapy in women with HER2-overexpressing metastatic breast
cancer: NCCTG study 983252. Clin Breast Cancer 2005;6:425-432.
166.
Gianni L, Eiermann W, Semiglazov V, et al. Neoadjuvant chemotherapy
with trastuzumab followed by adjuvant trastuzumab versus neoadjuvant
chemotherapy alone, in patients with HER2-positive locally advanced
breast cancer (the NOAH trial): a randomised controlled su",2026-04-23 12:55:51.041375+02
mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,p027_c01,27,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_NCCN_clinical-practice-guidelines-in-oncology_2024.pdf,en,"rapy
with trastuzumab followed by adjuvant trastuzumab versus neoadjuvant
chemotherapy alone, in patients with HER2-positive locally advanced
breast cancer (the NOAH trial): a randomised controlled superiority trial
with a parallel HER2-negative cohort. Lancet 2010;375:377-384.
167.
D'Hondt V, Canon JL, Roca L, et al. UCBG 2-04: long-term results of the
PACS 04 trial evaluating adjuvant epirubicin plus docetaxel in node-positive breast cancer and trastuzumab in the human epidermal growth factor receptor 2-positive subgroup. Eur J Cancer 2019;122:91-100.
168.
Piccart-Gebhart MJ, Procter M, Leyland-Jones B, et al. Trastuzumab after adjuvant chemotherapy in HER2-positive breast cancer. N Engl J
Med 2005;353:1659-1672.
169.
Perez EA, Romond EH, Suman VJ, et al. Four-year follow-up of trastuzumab plus adjuvant chemotherapy for operable human epidermal growth
factor receptor 2-positive breast cancer: joint analysis of data from
NCCTG N9831 and NSABP B-31. J Clin Oncol 2011;29:3366-3373.
170.
Bradley R, Braybrooke J, Gray R, et al. Trastuzumab for early-stage,
HER2-positive breast cancer: a meta-analysis of 13864 women in seven
randomised trials. Lancet Oncol 2021;22:1139-1150.
171.
Romond EH, Suman VJ, Jeong JH, et al. Trastuzumab plus adjuvant
chemotherapy for HER2-positive breast cancer: final planned joint analysis of overall survival (OS) from NSABP B-31 and NCCTG N9831. Cancer
Res 2012;72(24 Suppl):S5.
172.
van Ramshorst MS, van der Voort A, van Werkhoven ED, et al. Neoadjuvant chemotherapy with or without anthracyclines in the presence of
dual HER2 blockade for HER2-positiv",2026-04-23 12:55:51.041375+02
mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,p027_c02,27,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_NCCN_clinical-practice-guidelines-in-oncology_2024.pdf,en,"es 2012;72(24 Suppl):S5.
172.
van Ramshorst MS, van der Voort A, van Werkhoven ED, et al. Neoadjuvant chemotherapy with or without anthracyclines in the presence of
dual HER2 blockade for HER2-positive breast cancer (TRAIN-2): a multicentre, open-label, randomised, phase 3 trial. Lancet Oncol 2018;19:
1630-1640.
173.
Nitz UA, Gluz O, Christgen M, et al. De-escalation strategies in HER2positive early breast cancer (EBC): final analysis of the WSG-ADAPT
HER21/HR-phase II trial: efficacy, safety, and predictive markers for
12 weeks of neoadjuvant dual blockade with trastuzumab and pertuzumab 6 weekly paclitaxel. Ann Oncol 2017;28:2768-2772.
174.
van der Voort A, van Ramshorst MS, van Werkhoven ED, et al.
Three-year follow-up of neoadjuvant chemotherapy with or without anthracyclines in the presence of dual ERBB2 blockade in patients with
ERBB2-positive breast cancer: a secondary analysis of the train-2 randomized, phase 3 trial. JAMA Oncol 2021;7:978-984.
175.
Earl HM, Hiller L, Vallier AL, et al. 6 versus 12 months of adjuvant trastuzumab for HER2-positive early breast cancer (PERSEPHONE): 4-year disease-free survival results of a randomised phase 3 non-inferiority trial.
Lancet 2019;393:2599-2612.
176.
Pivot X, Romieu G, Debled M, et al. 6 months versus 12 months of
adjuvant trastuzumab in early breast cancer (PHARE): final analysis of a
multicentre, open-label, phase 3 randomised trial. Lancet 2019;393:
2591-2598.
177.
Perez EA, Suman VJ, Davidson NE, et al. Cardiac safety analysis of
doxorubicin and cyclophosphamide followed by paclitaxel with or without trastuzumab in the",2026-04-23 12:55:51.041375+02
mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,p027_c03,27,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_NCCN_clinical-practice-guidelines-in-oncology_2024.pdf,en,"ed trial. Lancet 2019;393:
2591-2598.
177.
Perez EA, Suman VJ, Davidson NE, et al. Cardiac safety analysis of
doxorubicin and cyclophosphamide followed by paclitaxel with or without trastuzumab in the North Central Cancer Treatment Group N9831
adjuvant breast cancer trial. J Clin Oncol 2008;26:1231-1238.
178.
Tan-Chiu E, Yothers G, Romond E, et al. Assessment of cardiac dysfunction in a randomized trial comparing doxorubicin and cyclophosphamide
followed by paclitaxel, with or without trastuzumab as adjuvant therapy
in node-positive, human epidermal growth factor receptor 2-overexpressing breast cancer: NSABP B-31. J Clin Oncol 2005;23:7811-7819.
179.
Romond EH, Jeong JH, Rastogi P, et al. Seven-year follow-up assessment of cardiac function in NSABP B-31, a randomized trial comparing
doxorubicin and cyclophosphamide followed by paclitaxel (ACP) with
ACP plus trastuzumab as adjuvant therapy for patients with nodepositive, human epidermal growth factor receptor 2-positive breast
cancer. J Clin Oncol 2012;30:3792-3799.
Breast Cancer, Version 3.2024
NCCN GUIDELINES
®",2026-04-23 12:55:51.041375+02
mama_en_seom-geicam-solti_clinical-guidelines-advanced-breast-cancer_2022,p001_c00,1,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-advanced-breast-cancer_2022.pdf,en,"Vol.:(0123456789)
https://doi.org/10.1007/s12094-023-03203-8
CLINICAL GUIDES IN ONCOLOGY
SEOM-GEICAM-SOLTI clinical guidelines in advanced breast cancer
(2022)
Jose Angel Garcia‑Saenz1   · Isabel Blancas2   · Isabel Echavarria3   · Carmen Hinojo4   · Mireia Margeli5 ·
Fernando Moreno1   · Sonia Pernas6   · Teresa Ramon y Cajal7   · Nuria Ribelles8   · Meritxell Bellet9
Received: 14 April 2023 / Accepted: 16 April 2023 / Published online: 6 May 2023
© The Author(s) 2023, corrected publication 2023
Abstract
Advanced breast cancer represents a challenge for patients and for physicians due its dynamic genomic changes yielding to a
resistance to treatments. The main goal is to improve quality of live and survival of the patients through the most appropriate
subsequent therapies based on the knowledge of the natural history of the disease. In these guidelines, we summarize current
evidence and available therapies for the medical management of advanced breast cancer.
Keywords  Advanced breast cancer · ABC · Guidelines · Endocrine therapy · Anti-HER2 therapy · IOT · ADC
Jose Angel Garcia-Saenz, Isabel Blancas Lopez-Barajas, Isabel
Echavarria, Carmen Hinojo Gonzalez, Mireia Margeli Vila,
Fernando Moreno Antón, Sonia Pernas, Teresa Ramon y Cajal,
Nuria Ribelles and Meritxell Bellet Ezquerra have contributed
equally to the writing of the manuscript.
 *	 Jose Angel Garcia‑Saenz

jgsaenz@salud.madrid.org

Isabel Blancas

isabelblancas@hotmail.com

Isabel Echavarria

iechavarriadg@gmail.com

Carmen Hinojo

Carmen.hinojo@scsalud.es

Mireia Margeli

mmargeli@iconcologia.net

Fernando Moren",2026-04-23 12:55:52.228425+02
mama_en_seom-geicam-solti_clinical-guidelines-advanced-breast-cancer_2022,p001_c01,1,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-advanced-breast-cancer_2022.pdf,en,"lud.madrid.org

Isabel Blancas

isabelblancas@hotmail.com

Isabel Echavarria

iechavarriadg@gmail.com

Carmen Hinojo

Carmen.hinojo@scsalud.es

Mireia Margeli

mmargeli@iconcologia.net

Fernando Moreno

fmorenoa@salud.madrid.org

Sonia Pernas

spernas@iconcologia.net

Teresa Ramon y Cajal

tramon@santpau.cat

Nuria Ribelles

nunuria.ribelles.sspa@juntadeandalucia.es

Meritxell Bellet

mbellet@vhio.net
1
Medical Oncology Department, Hospital Clínico San Carlos,
Instituto de Investigación Sanitaria San Carlos (IdISSC),
CIBERONC, Madrid, Spain
2
Hospital Universitario San Cecilio, Instituto de Investigación
Biosanitaria de Granada (Ibs.Granada) and Medicine
Departmen, Granada University, Granada, Spain
3
Hospital General Universitario Gregorio Marañón, Instituto
de Investigación Sanitaria Gregorio Marañon (IiSGM),
CIBERONC, Madrid, Spain
4
Hospital Universitario Marqués de Valdecilla, Santander,
Spain
5
Institut Català d'Oncologia (ICO)-Badalona (Hospital
Germans Trias i Pujol), B-ARGO (Badalona Applied
Research Group in Oncology) and CARE (Translational
Program in Cancer Research), Badalona, Spain
6
Institut Català d'Oncologia (ICO)-L'Hospitalet, Institut
d'Investigacio Biomedica de Bellvitge (IDIBELL),
L'Hospitalet de Llobregat, Barcelona, Spain
7
Hospital de la Santa Creu i Sant Pau, Barcelona, Spain
8
UGCI Oncología Intercentros, Hospitales Universitarios
Regional y Virgen de la Victoria (IBIMA), Málaga, Spain
Hospital Universitario Vall D'Hebron, and Vall d'Hebron
Institute of Oncology (VHIO), Barcelona, Spain",2026-04-23 12:55:52.228425+02
mama_en_seom-geicam-solti_clinical-guidelines-advanced-breast-cancer_2022,p002_c00,2,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-advanced-breast-cancer_2022.pdf,en,"Introduction
Breast cancer is a major public health problem, because of
both its high incidence and prevalence, as well as its morbidity and mortality rate [1]. Although breast cancer is one of
the most treatment sensitive solid tumors, advanced breast
cancer (ABC) is not curable in most cases. Therefore, therapy is usually palliative at this stage of the disease and the
main aims are to improve the patient's quality of life and to
prolong their survival.
A better understanding of the tumor biology has allowed
to search for more specific and well-tolerated specific therapies. Novel endocrine and cytotoxic agents, the emerging of
molecular targeted drugs, together with the different therapeutic sequences administered throughout the disease have
modified the natural history of ABC. The aim of this document is to summarize current evidence and to give evidencebased recommendations for clinical practice. As regulatory
status for new drugs are dynamic, all therapies for which
robust evidence of activity is shown in clinical trials are
included in the body of the manuscript, regardless of Spanish Health Agency approval status at the time of this guideline publication. However, this current status is mentioned
within the algorithms presented.
Methodology
These SEOM Guidelines have been developed with the
consensus of ten breast cancer medical oncologists from
the cooperative groups GEICAM (Spanish Breast Cancer
Research Group) and SOLTI (Spanish Collaborative Group
for the Study, Treatment and Other Experimental Strategies in Solid Tumors). To assign a level of evidence and
a grad",2026-04-23 12:55:52.228425+02
mama_en_seom-geicam-solti_clinical-guidelines-advanced-breast-cancer_2022,p002_c01,2,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-advanced-breast-cancer_2022.pdf,en,"ICAM (Spanish Breast Cancer
Research Group) and SOLTI (Spanish Collaborative Group
for the Study, Treatment and Other Experimental Strategies in Solid Tumors). To assign a level of evidence and
a grade of recommendation to the different statements of
this treatment guideline, it was decided to use the Infectious Diseases Society of America-US Public Health Service
Grading System for Ranking Recommendations in Clinical
Guidelines to determine the quality of evidence and strength
of recommendation in each of the consensus recommendations (Table 1).
Pathology and molecular biology
At the time of first diagnosis of ABC (newly diagnoses or
relapsed), a tumor biopsy is necessary to determine estrogen receptor (ER), progesterone receptor (PR), and human
epidermal growth factor receptor 2 (HER2) status [I, A] [2].
HER2-low breast cancers (defined as immunohistochemically 1+ or 2+ and lack of HER2 gene amplification
measured by in situ hybridization) should be identified, as
they may derive benefit from targeted therapies as explained
below.
In patients with metastatic triple negative breast cancer
(TNBC), programmed death-ligand 1 (PD-L1) status should
be determined by immunohistochemistry, to decide if therapy with immune checkpoint inhibitors should be incorporated to first-line treatment [I, A].
In HER2-negative MBC, germline BRCA1/2 mutations
(gBRCAm) status should be tested since treatment with
PARP inhibitors could be indicated [I, A]. Somatic sequencing [II-A] cannot fully substitute germline BRCA testing but
could guide to confirm a potential gBRCAm status.
In ER and/or PR",2026-04-23 12:55:52.228425+02
mama_en_seom-geicam-solti_clinical-guidelines-advanced-breast-cancer_2022,p002_c02,2,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-advanced-breast-cancer_2022.pdf,en,"treatment with
PARP inhibitors could be indicated [I, A]. Somatic sequencing [II-A] cannot fully substitute germline BRCA testing but
could guide to confirm a potential gBRCAm status.
In ER and/or PR positive HER2-negative ABC patients,
phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic
subunit alpha (PIK3CA) mutations should be assessed [I-A]
to consider the use of PIK3CA inhibitors [3].
Table 1   Strength of
recommendation and quality of
evidence score
Category, grade
Definition
Strength of recommendation
A
Good evidence to support a recommendation for use
B
Moderate evidence to support a recommendation for use
C
Poor evidence to support a recommendation
D
Moderate evidence to support a recommendation against use
E
Good evidence to support a recommendation against use
Quality of evidence
I
Evidence from ≥ 1 properly randomized, controlled trial
II
Evidence from ≥ 1 well-designed clinical trial, without randomization;
from cohort or case-controlled analytic studies (preferably from > 1
center); from multiple time series; or from dramatic results from uncontrolled experiments
III
Evidence from opinions of respected authorities, based on clinical experience, descriptive studies, or reports of expert committees",2026-04-23 12:55:52.228425+02
mama_en_seom-geicam-solti_clinical-guidelines-advanced-breast-cancer_2022,p003_c00,3,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-advanced-breast-cancer_2022.pdf,en,"Microsatellite instability (MSI-high), an infrequent biomarker in breast cancer (1.7%) [I, C], could be considered
if therapy with pembrolizumab is available. Other infrequent biomarkers in breast cancer (< 0.1%) that might also
be tested, are the NTRK fusions/translocations, since their
detection are associated to a high efficacy of NKTR inhibitors irrespectively of the type of primary tumor (agnostic
indication) [I, C].
According to the ESCAT guidelines [4] that include high
number of level II alterations, tumor multigene next-generation sequencing (NGS) and circulating tumor DNA (ctDNA)
genomic profiling tests are still not routinely recommended,
although they should be offered to MBC patients if it may
change treatment or enable their inclusion in clinical trials
[V, B].
Figure 1 briefly summarizes the different variables to be
considered for decision-making on the treatment of ABC
patients.
General statement: image and disease
assessment guidelines
Systemic therapy is the standard-of-care for ABC, but
locoregional therapies may be included if clinically indicated for an optimal management; furthermore, referral to
the supportive care team should be also considered as soon
as possible. Moreover, in elderly patients a comprehensive geriatric assessment is highly recommended. Incurability and treatment goals should be discussed. Genetic
counseling and cardio-oncology evaluation should also be
considered as part of the multidisciplinary approach for
patients with ABC.
Biopsy of novel metastatic disease or recurrence should
be performed whenever possible, since discordances",2026-04-23 12:55:52.228425+02
mama_en_seom-geicam-solti_clinical-guidelines-advanced-breast-cancer_2022,p003_c01,3,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-advanced-breast-cancer_2022.pdf,en,"on should also be
considered as part of the multidisciplinary approach for
patients with ABC.
Biopsy of novel metastatic disease or recurrence should
be performed whenever possible, since discordances in
ER, PR and HER2-status between primary and metastatic
tumor may occur [I, B]. In case of discordances, there
are no specific recommendations on which of the results
should be taken into account, but the use of endocrine
therapy or anti-HER2 therapy should be considered if
there has been an ER/PR or HER2-positive biopsy at any
time [III, C].
Staging of metastatic disease should include thoracic
and abdominal computed tomography (CT) and bone scan
[II, A]. (18F-FDG) PET-CT may be used instead of CT
and bone scan [II, B]. PET-CT may be used to confirm
oligometastatic disease in which local approaches might
be considered. However, PET-CT is not recommended to
assess treatment response and initiate a new therapeutic
line, since a greater advantage of PET-CT compared to
CT or bone scan in this issue has not been established
[5]. It should not be forgotten that clinical trials use CT
and bone scan to establish the status of progression disease. Although tumor marker assessment may be useful,
changes in treatment lines should not be performed based
on their sole increase, in the absence of documented disease progression [II, C].
Central nervous system (CNS) screening in asymptomatic
patients is not routinely recommended, although it may be
considered in patients at a higher risk (TNBC and HER2positive) if the detection of CNS metastases would change
the treatment choice [V, C].
Fig",2026-04-23 12:55:52.228425+02
mama_en_seom-geicam-solti_clinical-guidelines-advanced-breast-cancer_2022,p003_c02,3,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-advanced-breast-cancer_2022.pdf,en,"tients is not routinely recommended, although it may be
considered in patients at a higher risk (TNBC and HER2positive) if the detection of CNS metastases would change
the treatment choice [V, C].
Fig. 1   Algorithm proposal for
decision-making on the treatment of patients with ABC",2026-04-23 12:55:52.228425+02
mama_en_seom-geicam-solti_clinical-guidelines-advanced-breast-cancer_2022,p004_c00,4,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-advanced-breast-cancer_2022.pdf,en,"HR‑positive/HER2‑negative ABC (Fig. 2)
General statements for HR+/HER2‑ ABC
Sequential endocrine therapies (ETs), in monotherapy or
combined with targeted therapies are the preferred choices
as initial treatment for HR+/HER2-negative ABC [I, A].
Front-line chemotherapy should only be considered for visceral crisis, defined as a life-threatening disease a risk of
imminent organ failure and for which a rapid response is
needed. High tumor burden or visceral disease is not synonymous with visceral crisis and thus, does not imply the
need for chemotherapy. Pre- and perimenopausal women
should undergo ovarian function suppression or ablation and
be treated as postmenopausal women [I, A].
First-line treatment (see below) is considered for patients
with no prior endocrine therapy (ET) or for those who progress at least 12 months after completing adjuvant treatment
(endocrine-sensitive scenario). However, endocrine resistance inevitable occurs. Primary endocrine resistance refers
to patients recurring within the first 2 years of adjuvant ET
or progressing in the first 6 months of ET in the advanced
setting. Secondary resistance has been defined as disease
recurrence after at least 2 years of adjuvant ET and, within
a year from its completion, or those progressing after at least
6 months of ET in the advanced setting.
Concomitant chemotherapy and endocrine therapy is not
recommended [II, D].
First‑line treatment
ET in combination with CDK4/6 inhibitors (CDK4/6i)
has become the standard-of-care for first- or second-line
treatment of ER-positive/HER2-negative ABC, due to
their efficac",2026-04-23 12:55:52.228425+02
mama_en_seom-geicam-solti_clinical-guidelines-advanced-breast-cancer_2022,p004_c01,4,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-advanced-breast-cancer_2022.pdf,en,", D].
First‑line treatment
ET in combination with CDK4/6 inhibitors (CDK4/6i)
has become the standard-of-care for first- or second-line
treatment of ER-positive/HER2-negative ABC, due to
their efficacy results, toxicity profile and quality of life
data [I, A].
All the three CDK4/6i approved (palbociclib, ribociclib
and abemaciclib) have demonstrated an improvement in progression free survival (PFS) ranging from 9 to 14 months
as first-line treatments and are suitable options in this setting. Ribociclib has demonstrated a significant improvement in overall survival (OS) in the first-line setting both
in the MONALEESA-2, 3 and 7 trials: MONALEESA-7
was conducted exclusively in premenopausal women, while
MONALEESA-3 also includes hormone-resistant patients.
Abemaciclib has demonstrated an OS benefit in hormonerefractory patients in the MONARCH-2 trial, whereas final
mature data in the first-line setting from the MONARCH-3
trial is still awaited. Palbociclib has failed to show a significant improvement in OS in the first-line and have a marginal
benefit in second/third-line setting which included patients
treated with prior chemotherapy. No randomized study has
compared the different CDK4/6i, so indirect comparisons
Fig. 2   Algorithm advanced ER+/HER2- breast cancer",2026-04-23 12:55:52.228425+02
